address,status,street,borough,zip,cb,cwz,bbl
"1640 PACIFIC STREET,BROOKLYN 11213",OK,1640 PACIFIC STREET,BROOKLYN,11213,308,BK3,40.676818,,-73.934627,,3013410012
"164-04 GOETHALS AVENUE,QUEENS 11432",OK,164-04 GOETHALS AVENUE,QUEENS,11432,408,QN3,40.719344,,-73.803604,,4070380037
"50-37 BROADWAY,QUEENS 11377",OK,50-37 BROADWAY,QUEENS,11377,401,QN1,40.754763,,-73.910021,,4007380050
"1149 EASTERN PARKWAY,BROOKLYN 11213",OK,1149 EASTERN PARKWAY,BROOKLYN,11213,308,BK3,40.668754,,-73.930136,,3013910066
"1501 HENDRICKSON STREET,BROOKLYN 11234",OK,1501 HENDRICKSON STREET,BROOKLYN,11234,318,BK3,40.620476,,-73.935867,,3078610025
"117 WEST 95TH STREET,MANHATTAN 10025",OK,117 WEST   95 STREET,MANHATTAN,10025,107,MN5,40.79251,,-73.968761,,1012260025
"84-05 78 AVENUE,QUEENS 11385",OK,84-05 78 AVENUE,QUEENS,11385,405,QN2,40.705684,,-73.864905,,4038400024
"65-59 Alderton  Street,QUEENS 11374",OK,65-59 ALDERTON STREET,QUEENS,11374,406,QN2,40.720021,,-73.859176,,4031510080
"1520 East 13 Street,BROOKLYN 11230",OK,1520 EAST   13 STREET,BROOKLYN,11230,314,BK5,40.612044,,-73.960799,,3067590001
"2148 OCEAN AVENUE,BROOKLYN 11229",OK,2148 OCEAN AVENUE,BROOKLYN,11229,315,BK5,40.609489,,-73.953331,,3067820038
"1449 39 STREET,BROOKLYN 11218",OK,1449 39 STREET,BROOKLYN,11218,312,BK4,40.638647,,-73.982997,,3053470058
"421 7TH STREET,BROOKLYN 11215",OK,421 7 STREET,BROOKLYN,11215,306,BK2,40.6689,,-73.982192,,3009950072
"5815 20 AVENUE,BROOKLYN 11204",OK,5815 20 AVENUE,BROOKLYN,11204,312,BK4,40.62038,,-73.981834,,3055070001
"129 West 138 Street,MANHATTAN 10030",OK,129 WEST  138 STREET,MANHATTAN,10030,110,MN7,40.816803,,-73.941278,,1020070010
"186 ST. JOHN'S PLACE,BROOKLYN 11217",OK,186 ST JOHN'S PLACE,BROOKLYN,11217,306,BK2,40.676592,,-73.97449,,3009480037
"371 PLEASANT AVENUE,MANHATTAN 10035",OK,371 PLEASANT AVENUE,MANHATTAN,10035,111,MN6,40.797319,,-73.931514,,1018070024
"1910 ARTHUR AVENUE,BRONX 10457",OK,1910 ARTHUR AVENUE,BRONX,10457,206,BX1,40.845391,,-73.8935,,2029477501
"760 EAST GUNHILL ROAD,BRONX 10467",OK,760 EAST GUNHILL ROAD,BRONX,10467,212,BX2,40.876633,,-73.864113,,2046310075
"89-15 FRANCIS LEWIS BOULEVARD,QUEENS 11427",OK,89-15 FRANCIS LEWIS BOULEVARD,QUEENS,11427,413,QN4,40.719225,,-73.758052,,4105710001
"219-18 HORACE HARDING EXPRESSWAY,QUEENS 11364",OK,219-18 HORACE HARDING EXPRESSWAY,QUEENS,11364,411,QN3,40.748397,,-73.758614,,4076090008
"196-17 53 AVENUE,QUEENS 11365",OK,196-17 53 AVENUE,QUEENS,11365,411,QN3,40.7477,,-73.782162,,4073750044
"5394 AMBOY ROAD,STATEN ISLAND 10312",OK,5394 AMBOY ROAD,STATEN IS,10312,503,SI1,40.533012,,-74.189679,,5065700033
"834 CONCOURSE VILLAGE EAST,BRONX 10451",OK,834 CONCOURSE VILLAGE EAST,BRONX,10451,204,BX1,40.824719,,-73.918916,,2024200049
"65 FOSTER  ROAD,STATEN ISLAND 10309",OK,65 FOSTER ROAD,STATEN IS,10309,503,SI1,40.528799,,-74.202203,,5068600001
"240 MEEKER AVE,BROOKLYN 11211",OK,240 MEEKER AVENUE,BROOKLYN,11211,301,BK1,40.71598,,-73.950479,,3027460039
"1349 50TH STREET,BROOKLYN 11219",OK,1349 50 STREET,BROOKLYN,11219,312,BK4,40.63382,,-73.991609,,3056420053
"503 LAKE STREET,BROOKLYN 11223",OK,503 LAKE STREET,BROOKLYN,11223,315,BK5,40.591509,,-73.975001,,3071700053
"21-18 46 STREET,QUEENS 11105",OK,21-18 46 STREET,QUEENS,11105,401,QN1,40.771724,,-73.900773,,4007710022
"147 5TH AVENUE,BROOKLYN 11217",OK,147 5 AVENUE,BROOKLYN,11217,306,BK2,40.678081,,-73.979317,,3009470008
"1564 RALPH AVENUE,BROOKLYN 11236",OK,1564 RALPH AVENUE,BROOKLYN,11236,318,BK3,40.638922,,-73.919336,,3079550017
"613 NEW LOTS AVENUE,BROOKLYN 11207",OK,613 NEW LOTS AVENUE,BROOKLYN,11207,305,BK3,40.664728,,-73.886561,,3040890025
"337 2ND AVENUE,MANHATTAN 10003",OK,337 2 AVENUE,MANHATTAN,10003,106,MN2,40.73576,,-73.98247,,1009000027
"352-358 CLASSON AVENUE,BROOKLYN 11238",OK,352-358 CLASSON AVENUE,BROOKLYN,11238,302,BK2,40.688478,,-73.959936,,3019480035
"167-72 150 STREET,QUEENS 11357",REJECTED
"75 WEST 190TH  STREET,BRONX 10468",OK,75 WEST  190 STREET,BRONX,10468,207,BX1,40.865049,,-73.902822,,2032140001
"1750 MANSION STREET,BRONX 10460",OK,1750 MANSION STREET,BRONX,10460,209,BX2,40.837975,,-73.869555,,2039140022
"2212 THIRD AVENUE,MANHATTAN 10035",OK,2212 THIRD AVENUE,MANHATTAN,10035,111,MN6,40.80083,,-73.937926,,1017697501
"142-30 BARCLAY AVENUE,QUEENS 11355",OK,142-30 BARCLAY AVENUE,QUEENS,11355,407,QN3,40.758689,,-73.824832,,4050470001
"63-47 BOOTH STREET,QUEENS 11374",OK,63-47 BOOTH STREET,QUEENS,11374,406,QN2,40.728995,,-73.864154,,4030817501
"272 TROY AVENUE,BROOKLYN 11213",OK,272 TROY AVENUE,BROOKLYN,11213,308,BK3,40.670168,,-73.936569,,3013820050
"101 West End Avenue,MANHATTAN 10069",OK,101 WEST END AVENUE,MANHATTAN,10023,107,MN5,40.775065,,-73.988634,,1011710062
"774 SARATOGA AVENUE,BROOKLYN 11212",OK,774 SARATOGA AVENUE,BROOKLYN,11212,316,BK3,40.661915,,-73.915578,,3035680001
"2217 CATON AVENUE,BROOKLYN 11226",OK,2217 CATON AVENUE,BROOKLYN,11226,314,BK5,40.652781,,-73.956775,,3050837502
"650 LIVONIA AVENUE,BROOKLYN 11207",OK,650 LIVONIA AVENUE,BROOKLYN,11207,305,BK3,40.664913,,-73.892912,,3038240021
"43-09 196 STREET,QUEENS 11358",OK,43-09 196 STREET,QUEENS,11358,411,QN3,40.757698,,-73.785627,,4055200001
"44 Market  Street,MANHATTAN 10002",OK,44 MARKET STREET,MANHATTAN,10002,103,MN2,40.712131,,-73.994326,,1002747503
"454 EAST  148 STREET,BRONX 10455",OK,454 EAST  148 STREET,BRONX,10455,201,BX1,40.814678,,-73.916598,,2022920037
"22 STEELE AVENUE,STATEN ISLAND 10306",OK,22 STEELE AVENUE,STATEN IS,10306,502,SI1,40.57633,,-74.117965,,5036260013
"1594 TOWNSEND AVENUE,BRONX 10452",OK,1594 TOWNSEND AVENUE,BRONX,10452,204,BX1,40.844274,,-73.913633,,2028470041
"244-44 87 AVENUE,QUEENS 11426",OK,244-44 87 AVENUE,QUEENS,11426,413,QN4,40.730272,,-73.722765,,4086370006
"41-31 58 STREET,QUEENS 11377",OK,41-31 58 STREET,QUEENS,11377,402,QN1,40.74398,,-73.906961,,4013320044
"243 WEST   64 STREET,MANHATTAN 10023",OK,243 WEST   64 STREET,MANHATTAN,10023,107,MN5,40.774214,,-73.986937,,1011560020
"21 CLAREMONT AVENUE,MANHATTAN 10027",OK,21 CLAREMONT AVENUE,MANHATTAN,10027,109,MN7,40.809185,,-73.964353,,1019900010
"1600 BATHGATE AVENUE,BRONX 10457",OK,1600 BATHGATE AVENUE,BRONX,10457,203,BX1,40.839379,,-73.901215,,2029190005
"2825 BEDFORD AVENUE,BROOKLYN 11210",OK,2825 BEDFORD AVENUE,BROOKLYN,11210,314,BK5,40.634,,-73.953072,,3052460011
"80 EAST END AVENUE,MANHATTAN 10028",OK,80 EAST END AVENUE,MANHATTAN,10028,108,MN6,40.773093,,-73.946129,,1015800023
"130-09 Springfield Boulevard,QUEENS 11413",OK,130-09 SPRINGFIELD BOULEVARD,QUEENS,11413,413,QN4,40.685247,,-73.750449,,4128920041
"84-88 SANFORD STREET,BROOKLYN 11205",OK,84-88 SANFORD STREET,BROOKLYN,11205,303,BK1,40.69637,,-73.953721,,3017360014
"440 OVINGTON AVENUE,BROOKLYN 11209",OK,440 OVINGTON AVENUE,BROOKLYN,11209,310,BK4,40.633219,,-74.022795,,3058920024
"25 Tudor City Place,MANHATTAN 10017",OK,25 TUDOR CITY PLACE,MANHATTAN,10017,106,MN2,40.748545,,-73.970799,,1013340022
"201 ST. ANN'S AVENUE,BRONX 10454",OK,201 ST ANN'S AVENUE,BRONX,10454,201,BX1,40.805742,,-73.918238,,2022630019
"117 REMSEN STREET,BROOKLYN 11201",OK,117 REMSEN STREET,BROOKLYN,11201,302,BK2,40.693878,,-73.993707,,3002490012
"6318 AMBOY ROAD,STATEN ISLAND 10309",OK,6318 AMBOY ROAD,STATEN IS,10309,503,SI1,40.523572,,-74.215928,,5077020047
"3415 OLINVILLE AVENUE,BRONX 10467",OK,3415 OLINVILLE AVENUE,BRONX,10467,212,BX2,40.87593,,-73.868125,,2046270037
"175 DELANCEY STREET,MANHATTAN 10002",OK,175 DELANCEY STREET,MANHATTAN,10002,103,MN2,40.717466,,-73.985004,,1003477501
"529A WEST 29TH STREET,MANHATTAN 10001",OK,529A WEST   29 STREET,MANHATTAN,10001,104,MN5,40.751966,,-74.002642,,1007017501
"169-07 JEWEL AVENUE,QUEENS 11365",OK,169-07 JEWEL AVENUE,QUEENS,11365,408,QN3,40.731501,,-73.800288,,4069400029
"58-20 LITTLE NECK PARKWAY,QUEENS 11362",OK,58-20 LITTLE NECK PARKWAY,QUEENS,11362,411,QN3,40.761577,,-73.723122,,4083520051
"310 CROWN STREET,BROOKLYN 11225",OK,310 CROWN STREET,BROOKLYN,11225,309,BK3,40.666214,,-73.9496,,3012970023
"309 WEST 92 STREET,MANHATTAN 10025",OK,309 WEST   92 STREET,MANHATTAN,10025,107,MN5,40.792835,,-73.975381,,1012520012
"795 COLUMBUS AVENUE,MANHATTAN 10025",OK,795 COLUMBUS AVENUE,MANHATTAN,10025,107,MN5,40.794559,,-73.966272,,1018337506
"418 KEAP STREET,BROOKLYN 11211",OK,418 KEAP STREET,BROOKLYN,11211,301,BK1,40.711622,,-73.952985,,3023877501
"715 TODT HILL ROAD,STATEN ISLAND 10304",OK,715 TODT HILL ROAD,STATEN IS,10304,502,SI1,40.594926,,-74.110198,,5008730027
"463 6 AVENUE,BROOKLYN 11215",OK,463 6 AVENUE,BROOKLYN,11215,306,BK2,40.667294,,-73.984543,,3010180006
"11 SAMPSON AVENUE,STATEN ISLAND 10308",OK,11 SAMPSON AVENUE,STATEN IS,10308,503,SI1,40.552619,,-74.149806,,5046240500
"230 GRAND STREET,MANHATTAN 10013",OK,230 GRAND STREET,MANHATTAN,10013,102,MN1B,40.718625,,-73.995249,,1004700064
"657 Greenwich ST,MANHATTAN 10014",OK,657 GREENWICH STREET,MANHATTAN,10014,102,MN1B,40.73225,,-74.007675,,1006057501
"820 COLUMBUS AVENUE,MANHATTAN 10025",OK,820 COLUMBUS AVENUE,MANHATTAN,10025,107,MN5,40.795506,,-73.965603,,1018550001
"1130 Avenue Z,BROOKLYN 11235",OK,1130 AVENUE Z,BROOKLYN,11235,315,BK5,40.587456,,-73.958927,,3074550012
"369 3 AVENUE,MANHATTAN 10016",OK,369 3 AVENUE,MANHATTAN,10016,106,MN2,40.741131,,-73.981459,,1009070056
"4302 NEW UTRECHT AVENUE,BROOKLYN 11219",OK,4302 NEW UTRECHT AVENUE,BROOKLYN,11219,312,BK4,40.641662,,-73.994303,,3056020016
"1800 ANDREWS AVENUE,BRONX 10453",OK,1800 ANDREWS AVENUE,BRONX,10453,205,BX1,40.851289,,-73.915952,,2028790107
"302-306 EAST 111TH STREET,MANHATTAN 10029",OK,302-306 EAST  111 STREET,MANHATTAN,10029,111,MN6,40.793689,,-73.939825,,1016820046
"742 NOSTRAND AVENUE,BROOKLYN 11216",OK,742 NOSTRAND AVENUE,BROOKLYN,11216,308,BK3,40.673186,,-73.950197,,3012400034
"4467 BROADWAY,MANHATTAN 10040",OK,4467 BROADWAY,MANHATTAN,10040,112,MN7,40.857426,,-73.93227,,1021800513
"454-456 6 AVENUE,BROOKLYN 11215",OK,454-456 6 AVENUE,BROOKLYN,11215,306,BK2,40.667267,,-73.984594,,3010170043
"1919 PROSPECT AVENUE,BRONX 10457",OK,1919 PROSPECT AVENUE,BRONX,10457,206,BX1,40.843546,,-73.889755,,2029510032
"3512 DEKALB AVENUE,BRONX 10467",OK,3512 DEKALB AVENUE,BRONX,10467,207,BX1,40.882728,,-73.88006,,2033280138
"152 NORTH 5 STREET,BROOKLYN 11211",OK,152 NORTH    5 STREET,BROOKLYN,11211,301,BK1,40.716444,,-73.958476,,3023440008
"224 EAST 47 STREET,MANHATTAN 10017",OK,224 EAST   47 STREET,MANHATTAN,10017,106,MN2,40.753634,,-73.971418,,1013200034
"440 LENOX ROAD,BROOKLYN 11203",OK,440 LENOX ROAD,BROOKLYN,11203,317,BK3,40.6545,,-73.944495,,3048560012
"100 WEST 89TH STREET,MANHATTAN 10024",OK,100 WEST   89 STREET,MANHATTAN,10024,107,MN5,40.788594,,-73.971197,,1012197501
"124 Hudson Street,MANHATTAN 10013",OK,124 HUDSON STREET,MANHATTAN,10013,101,MN1A,40.720143,,-74.008539,,1001907506
"25-87 37 Street,QUEENS 11103",OK,25-87 37 STREET,QUEENS,11103,401,QN1,40.76669,,-73.914911,,4006537502
"1530 STORY AVENUE,BRONX 10473",OK,1530 STORY AVENUE,BRONX,10473,209,BX2,40.821656,,-73.877702,,2036237501
"50 West 97 Street,MANHATTAN 10025",OK,50 WEST   97 STREET,MANHATTAN,10025,107,MN5,40.793242,,-73.966301,,1018320043
"467 ST MARKS PLACE,STATEN ISLAND 10301",OK,467 ST MARKS PLACE,STATEN IS,10301,501,SI1,40.638663,,-74.077183,,5000060002
"465 WEST 167 STREET,MANHATTAN 10032",OK,465 WEST  167 STREET,MANHATTAN,10032,112,MN7,40.838954,,-73.936838,,1021120001
"3223 INDEPENDENCE AVENUE,BRONX 10463",OK,3223 INDEPENDENCE AVENUE,BRONX,10463,208,BX1,40.885591,,-73.914968,,2059010001
"4205 AVENUE P,BROOKLYN 11234",OK,4205 AVENUE P,BROOKLYN,11234,318,BK3,40.619166,,-73.934179,,3078610006
"85-03 BRITTON AVENUE,QUEENS 11373",OK,85-03 BRITTON AVENUE,QUEENS,11373,404,QN2,40.745363,,-73.880661,,4015050051
"5301 14 AVENUE,BROOKLYN 11219",OK,5301 14 AVENUE,BROOKLYN,11219,312,BK4,40.631369,,-73.992326,,3056710001
"3101 THOMSON AVENUE,QUEENS 11101",OK,3101 THOMSON AVENUE,QUEENS,11101,402,QN1,40.744951,,-73.935271,,4002750023
"317 dahill road,BROOKLYN 11218",OK,317 DAHILL ROAD,BROOKLYN,11218,312,BK4,40.639615,,-73.979883,,3053690082
"440 EAST   48 STREET,BROOKLYN 11203",OK,440 EAST   48 STREET,BROOKLYN,11203,317,BK3,40.651024,,-73.932266,,3046950017
"93 NORWOOD AVENUE,BROOKLYN 11208",OK,93 NORWOOD AVENUE,BROOKLYN,11208,305,BK3,40.684003,,-73.879696,,3041130001
"470 LEFFERTS AVENUE,BROOKLYN 11225",OK,470 LEFFERTS AVENUE,BROOKLYN,11225,309,BK3,40.662647,,-73.945959,,3013310019
"2433 EAST TREMONT AVENUE,BRONX 10461",OK,2433 EAST TREMONT AVENUE,BRONX,10461,211,BX2,40.842612,,-73.852162,,2040630001
"147 WEST 70TH STREET,MANHATTAN 10023",OK,147 WEST   70 STREET,MANHATTAN,10023,107,MN5,40.776793,,-73.981351,,1011420061
"1651 ZEREGA AVENUE,BRONX 10462",OK,1651 ZEREGA AVENUE,BRONX,10462,210,BX2,40.839497,,-73.850633,,2039910078
"133-20 AVERY    AVENUE,QUEENS 11355",OK,133-20 AVERY AVENUE,QUEENS,11355,407,QN3,40.752753,,-73.831193,,:
"4930 PALISADES AVENUE,BRONX 10471",OK,4930 PALISADES AVENUE,BRONX,10471,208,BX1,40.898156,,-73.913889,,2059370380
"21 ST. JOHN'S LANE  ,MANHATTAN 10013",OK,21 ST JOHN'S LANE,MANHATTAN,10013,101,MN1A,40.721493,,-74.005758,,1002127503
"266 FLATBUSH AVENUE,BROOKLYN 11217",OK,266 FLATBUSH AVENUE,BROOKLYN,11217,306,BK2,40.67907,,-73.973836,,3009360019
"384 SOUTH 4 STREET,BROOKLYN 11211",OK,384 SOUTH    4 STREET,BROOKLYN,11211,301,BK1,40.708084,,-73.952515,,3024510008
"80-22 PARSONS BOULEVARD,QUEENS 11432",OK,80-22 PARSONS BOULEVARD,QUEENS,11432,408,QN3,40.719427,,-73.80891,,4067130041
"2570 PITKIN AVENUE,BROOKLYN 11208",OK,2570 PITKIN AVENUE,BROOKLYN,11208,305,BK3,40.6746,,-73.877427,,3040240018
"1600 RANDALL AVENUE,BRONX 10473",OK,1600 RANDALL AVENUE,BRONX,10473,209,BX2,40.816289,,-73.869435,,2035150065
"100-05 39 AVENUE,QUEENS 11368",OK,100-05 39 AVENUE,QUEENS,11368,403,QN2,40.749977,,-73.865476,,4017667501
"228 BUSHWICK AVENUE,BROOKLYN 11206",OK,228 BUSHWICK AVENUE,BROOKLYN,11206,301,BK1,40.707957,,-73.939899,,3030547503
"3212 CHURCH AVENUE,BROOKLYN 11226",OK,3212 CHURCH AVENUE,BROOKLYN,11226,317,BK3,40.650903,,-73.947424,,3048860005
"75-77 READE STREET,MANHATTAN 10007",OK,75-77 READE STREET,MANHATTAN,10007,101,MN1A,40.715159,,-74.006958,,1001497501
"1018 AVENUE Y,BROOKLYN 11235",OK,1018 AVENUE Y,BROOKLYN,11235,315,BK5,40.589474,,-73.960236,,3074300007
"101 West End Avenue,MANHATTAN 10069",OK,101 WEST END AVENUE,MANHATTAN,10023,107,MN5,40.775065,,-73.988634,,1011710062
"755 SECOND AVE,MANHATTAN 10017",OK,755 SECOND AVENUE,MANHATTAN,10017,106,MN2,40.748836,,-73.972939,,1013140021
"4116 8TH AVENUE,BROOKLYN 11232",OK,4116 8 AVENUE,BROOKLYN,11232,307,BK2,40.646018,,-73.998627,,3009220038
"1363 GILLESPIE AVE,BRONX 10461",OK,1363 GILLESPIE AVENUE,BRONX,10461,210,BX2,40.839568,,-73.830372,,2053580038
"44 KENT STREET,BROOKLYN 11222",OK,44 KENT STREET,BROOKLYN,11222,301,BK1,40.730388,,-73.959748,,3025560058
"928 55TH ST,BROOKLYN 11219",OK,928 55 STREET,BROOKLYN,11219,312,BK4,40.636458,,-74.003567,,3056807501
"114-38 FRANCIS LEWIS BOULEVARD,QUEENS 11411",OK,114-38 FRANCIS LEWIS BOULEVARD,QUEENS,11411,412,QN4,40.700583,,-73.748202,,4110230038
"1510 ZEREGA AVENUE,BRONX 10462",OK,1510 ZEREGA AVENUE,BRONX,10462,210,BX2,40.838263,,-73.848818,,2039770001
"5 WEST 63 STREET,MANHATTAN 10023",OK,5 WEST   63 STREET,MANHATTAN,10023,107,MN5,40.770689,,-73.980465,,1011160024
"1869 RICHMOND AVENUE,STATEN ISLAND 10314",OK,1869 RICHMOND AVENUE,STATEN IS,10314,502,SI1,40.601991,,-74.163244,,5020300038
"87-22 51 AVENUE,QUEENS 11373",OK,87-22 51 AVENUE,QUEENS,11373,404,QN2,40.738988,,-73.876104,,4018377502
"234 EAST 22 STREET,MANHATTAN 10010",OK,234 EAST   22 STREET,MANHATTAN,10010,106,MN2,40.737788,,-73.982759,,1009020031
"453-25 Borden Ave,QUEENS 11101",REJECTED
"130 GALE PLACE,BRONX 10463",OK,130 GALE PLACE,BRONX,10463,208,BX1,40.885106,,-73.892945,,2032520340
"1612 QUENTIN ROAD,BROOKLYN 11229",OK,1612 QUENTIN ROAD,BROOKLYN,11229,315,BK5,40.608382,,-73.957034,,3067990005
"16-50 UTOPIA PARKWAY,QUEENS 11357",OK,16-50 UTOPIA PARKWAY,QUEENS,11357,407,QN3,40.78301,,-73.794537,,4057350045
"108-17 159TH STREET,QUEENS 11433",OK,108-17 159 STREET,QUEENS,11433,412,QN4,40.695014,,-73.793773,,4101480001
"295 COLUMBIA ST,BROOKLYN 11231",OK,295 COLUMBIA STREET,BROOKLYN,11231,306,BK2,40.682065,,-74.004117,,3003587501
"300 WEST 145TH STREET,MANHATTAN 10039",OK,300 WEST  145 STREET,MANHATTAN,10039,110,MN7,40.822892,,-73.942071,,1020447501
"300 WEST 145TH STREET,MANHATTAN 10039",OK,300 WEST  145 STREET,MANHATTAN,10039,110,MN7,40.822892,,-73.942071,,1020447501
"83-06 ABINGDON ROAD,QUEENS 11415",OK,83-06 ABINGDON ROAD,QUEENS,11415,409,QN4,40.707795,,-73.833828,,4033290011
"90-01 Rockaway Beach Boulevard,QUEENS 11693",OK,90-01 ROCKAWAY BEACH BOULEVARD,QUEENS,11693,414,QN4,40.587033,,-73.813984,,4161330021
"671-675 PROSPECT PLACE,BROOKLYN 11216",OK,671-675 PROSPECT PLACE,BROOKLYN,11216,308,BK3,40.674695,,-73.954594,,3012240045
"1026 5 AVENUE,MANHATTAN 10028",OK,1026 5 AVENUE,MANHATTAN,10028,108,MN6,40.780016,,-73.961509,,1014950072
"720 57TH  STREET,BROOKLYN 11220",OK,720 57 STREET,BROOKLYN,11220,307,BK2,40.638209,,-74.009483,,3008507502
"1401 AVENUE I,BROOKLYN 11230",OK,1401 AVENUE I,BROOKLYN,11230,314,BK5,40.627493,,-73.962638,,3066980051
"186-01 73 AVENUE,QUEENS 11366",OK,186-01 73 AVENUE,QUEENS,11366,408,QN3,40.732606,,-73.784658,,4071150030
"1529 WILLIAMSBRIDGE ROAD,BRONX 10461",OK,1529 WILLIAMSBRIDGE ROAD,BRONX,10461,211,BX2,40.845078,,-73.846887,,2040700166
"495 EAST 158TH STREET,BRONX 10451",OK,495 EAST  158 STREET,BRONX,10451,201,BX1,40.821382,,-73.911737,,2023640045
"1501 Lexington  Avenue,MANHATTAN 10029",OK,1501 LEXINGTON AVENUE,MANHATTAN,10029,111,MN6,40.786435,,-73.950499,,1016240045
"3200 JEROME AVENUE,BRONX 10468",OK,3200 JEROME AVENUE,BRONX,10468,207,BX1,40.877306,,-73.887417,,2033230036
"117-04 GUY BREWER BLVD,QUEENS 11434",OK,117-04 GUY BREWER BOULEVARD,QUEENS,11434,412,QN4,40.684163,,-73.782961,,4122400019
"202 RIVERSIDE DRIVE,MANHATTAN 10025",OK,202 RIVERSIDE DRIVE,MANHATTAN,10025,107,MN5,40.793705,,-73.976655,,1012520005
"147 WEST 70TH STREET,MANHATTAN 10023",OK,147 WEST   70 STREET,MANHATTAN,10023,107,MN5,40.776793,,-73.981351,,1011420061
"3425 EAST TREMONT AVENUE,BRONX 10465",OK,3425 EAST TREMONT AVENUE,BRONX,10465,210,BX2,40.832629,,-73.827897,,2054190114
"888 MAIN STREET,MANHATTAN 10044",OK,888 MAIN STREET,MANHATTAN,10044,108,QN1,40.769172,,-73.943363,,1013730001
"245 SIMONSON AVENUE,STATEN ISLAND 10303",OK,245 SIMONSON AVENUE,STATEN IS,10303,501,SI1,40.63065,,-74.152376,,5011760042
"1307 GREENE AVENUE,BROOKLYN 11237",OK,1307 GREENE AVENUE,BROOKLYN,11237,304,BK1,40.698371,,-73.919235,,3032870021
"606 COLUMBUS AVENUE,MANHATTAN 10024",OK,606 COLUMBUS AVENUE,MANHATTAN,10024,107,MN5,40.788668,,-73.970594,,1012200029
"317 ALBANY AVE,BROOKLYN 11213",OK,317 ALBANY AVENUE,BROOKLYN,11213,308,BK3,40.669678,,-73.939374,,3013880005
"224 WEST 152 STREET,MANHATTAN 10039",OK,224 WEST  152 STREET,MANHATTAN,10039,110,MN7,40.826421,,-73.936756,,1020370011
"112-08 37 AVENUE,QUEENS 11368",OK,112-08 37 AVENUE,QUEENS,11368,403,QN2,40.754455,,-73.855581,,4017820003
"7104 13 AVENUE,BROOKLYN 11228",OK,7104 13 AVENUE,BROOKLYN,11228,310,BK4,40.622487,,-74.005169,,3061770039
"31-05 51 STREET,QUEENS 11377",OK,31-05 51 STREET,QUEENS,11377,401,QN1,40.756916,,-73.907849,,4011310022
"112 EAST 75 STREET,MANHATTAN 10021",OK,112 EAST   75 STREET,MANHATTAN,10021,108,MN6,40.772795,,-73.961806,,1014090068
"112-33 QUEENS BOULEVARD,QUEENS 11375",OK,112-33 QUEENS BOULEVARD,QUEENS,11375,406,QN2,40.717979,,-73.836291,,4022640062
"36-06 PRINCE STREET,QUEENS 11354",OK,36-06 PRINCE STREET,QUEENS,11354,407,QN3,40.762091,,-73.833107,,4049690018
"33-27 97TH  STREET,QUEENS 11368",OK,33-27 97 STREET,QUEENS,11368,403,QN2,40.756436,,-73.871206,,4017120019
"4 EAST 98 STREET,MANHATTAN 10029",OK,4 EAST   98 STREET,MANHATTAN,10029,111,MN6,40.789071,,-73.954516,,1016030063
"591 3rd avenue,BROOKLYN 11215",OK,591 3 AVENUE,BROOKLYN,11215,307,BK2,40.667188,,-73.994582,,3010510006
"4440 TIBBETT AVENUE,BRONX 10471",OK,4440 TIBBETT AVENUE,BRONX,10471,208,BX1,40.892074,,-73.900655,,2058060681
"800 POLY PLACE,BROOKLYN 11209",OK,800 POLY PLACE,BROOKLYN,11209,310,BK4,40.609263,,-74.02399,,3061530001
"125 GREAVES LANE,STATEN ISLAND 10308",OK,125 GREAVES LANE,STATEN IS,10308,503,SI1,40.55367,,-74.143953,,5046450425
"407 EAST 53 STREET,BROOKLYN 11203",OK,407 EAST   53 STREET,BROOKLYN,11203,317,BK3,40.64967,,-73.927219,,3047250063
"236 KANE STREET,BROOKLYN 11231",OK,236 KANE STREET,BROOKLYN,11231,306,BK2,40.685617,,-73.994934,,3003260028
"1015 CHURCH AVENUE,BROOKLYN 11218",OK,1015 CHURCH AVENUE,BROOKLYN,11218,314,BK5,40.646703,,-73.970076,,3050710042
"2075 ANTHONY AVENUE,BRONX 10457",OK,2075 ANTHONY AVENUE,BRONX,10457,205,BX1,40.852845,,-73.901947,,2031560020
"8902 RIDGE BLVD,BROOKLYN 11209",OK,8902 RIDGE BOULEVARD,BROOKLYN,11209,310,BK4,40.620741,,-74.035128,,3060790001
"45-45 CENTER BLVD,QUEENS 11109",OK,45-45 CENTER BOULEVARD,QUEENS,11109,402,QN1,40.748068,,-73.95667,,4000210020
"2315 SURF AVENUE,BROOKLYN 11224",OK,2315 SURF AVENUE,BROOKLYN,11224,313,BK5,40.573958,,-73.989878,,3070560014
"29-21 NEWTOWN AVENUE,QUEENS 11102",OK,29-21 NEWTOWN AVENUE,QUEENS,11102,401,QN1,40.768553,,-73.921425,,4005970005
"850 HYLAN BOULEVARD,STATEN ISLAND 10305",OK,850 HYLAN BOULEVARD,STATEN IS,10305,502,SI1,40.599043,,-74.071829,,5030950021
"25-38 80 STREET,QUEENS 11370",OK,25-38 80 STREET,QUEENS,11370,403,QN2,40.76257,,-73.888546,,4010560010
"4718 Farragut Road,BROOKLYN 11203",OK,4718 FARRAGUT ROAD,BROOKLYN,11203,317,BK3,40.637305,,-73.931174,,3047860005
"28 GRAMERCY PARK SOUTH,MANHATTAN 10003",OK,28 GRAMERCY PARK SOUTH,MANHATTAN,10003,106,MN2,40.73727,,-73.985259,,1008750053
