year,borough,community_board,complaint_type,descriptors,status_cal,count,avg,avg,avg
2015,QUEENS,402,Other Enforcement,E10 Obstruction (Street/Sidewalk),Closed,40,,,0.60000000000000000000
2015,QUEENS,402,Other Enforcement,E10 Street Obstruction,Closed,7,,,1.00000000000000000000
2015,QUEENS,402,Other Enforcement,E14 ASP/Restricted Parking,Closed,1,,,1.00000000000000000000
2015,QUEENS,402,Other Enforcement,E2A Storage Of Receptacles,Closed,25,,,8.0000000000000000
2015,QUEENS,402,Other Enforcement,E6 Commercial Waste Disposal,Closed,13,,,8.5384615384615385
2015,QUEENS,402,Other Enforcement,ECR Commercial Routing Sticker,Closed,6,,,11.6666666666666667
2015,QUEENS,402,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Closed,6,,,0.66666666666666666667
2015,QUEENS,402,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Open,1,2549.0000000000000000,,
2015,QUEENS,402,Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,Closed,3,,,6.3333333333333333
2015,QUEENS,402,Sanitation Condition,12 Dead Animals,Closed,100,,,0.32000000000000000000
2015,QUEENS,402,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Closed,324,,,1.1296296296296296
2015,QUEENS,402,Sanitation Condition,15R Street Cond/Ref.W Door,Closed,3,,,1.00000000000000000000
2015,QUEENS,402,Sanitation Condition,22 Weeds,Closed,15,,,1.6666666666666667
2015,QUEENS,402,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Open,2,2507.5000000000000000,,
2015,QUEENS,402,snow,15I Street Condition Ice-Non Storm,Closed,11,,,0.27272727272727272727
2015,QUEENS,402,snow,15S Re-Plow/Spread/Ice-Snow Cond.,Closed,28,,,0.42857142857142857143
2015,QUEENS,402,snow,E9 Snow / Icy Sidewalk,Closed,223,,,8.5201793721973094
2015,QUEENS,402,Sweeping Complaint,3A Sweeping/Missed,Closed,27,,,0.55555555555555555556
2015,QUEENS,402,Sweeping Complaint,3B Sweeping/Inadequate,Closed,5,,,0.40000000000000000000
2015,QUEENS,402,Sweeping Complaint,3A Sweeping/Missed,Open,2,2574.0000000000000000,,
2015,QUEENS,402,Vacant Lot,8 Request to Clean Vacant Lot,Closed,14,,,39.4285714285714286
2015,QUEENS,402,Vacant Lot,8 Request to Clean Vacant Lot,Open,1,2590.0000000000000000,,
2015,QUEENS,403,Collection Truck Noise,21 Collection Truck Noise,Closed,1,,,3.0000000000000000
2015,QUEENS,403,Derelict Bicycle,14B Derelict Bicycle,Closed,13,,,1.1538461538461538
2015,QUEENS,403,Derelict Bicycle,14B Derelict Bicycle,Open,3,2512.3333333333333333,,
2015,QUEENS,403,Derelict Vehicles,Derelict Vehicles,Closed,236,,,0.58050847457627118644
2015,QUEENS,403,Dirty Conditions,E1 Improper Disposal,Closed,63,,,4.8253968253968254
2015,QUEENS,403,Dirty Conditions,E11 Litter Surveillance,Closed,18,,,5.1666666666666667
2015,QUEENS,403,Dirty Conditions,E12 Illegal Dumping Surveillance,Closed,40,,,3.7250000000000000
2015,QUEENS,403,Dirty Conditions,E13 Throw-Out,Closed,3,,,8.6666666666666667
2015,QUEENS,403,Dirty Conditions,E15 Illegal Postering,Closed,35,,,8.0571428571428571
2015,QUEENS,403,Dirty Conditions,E1A Litter Basket / Improper Use,Closed,3,,,8.0000000000000000
2015,QUEENS,403,Dirty Conditions,E2 Receptacle Violation,Closed,21,,,1.4285714285714286
2015,QUEENS,403,Dirty Conditions,E3 Dirty Sidewalk,Closed,169,,,5.5384615384615385
2015,QUEENS,403,Dirty Conditions,E3A Dirty Area/Alleyway,Closed,117,,,6.3675213675213675
2015,QUEENS,403,Dirty Conditions,"E4 18"" Law",Closed,5,,,2.4000000000000000
2015,QUEENS,403,Dirty Conditions,E5 Loose Rubbish,Closed,21,,,4.4285714285714286
2015,QUEENS,403,Dirty Conditions,E7 Private Carter Spillage,Closed,1,,,7.0000000000000000
2015,QUEENS,403,Dirty Conditions,E8 Canine Violation,Closed,59,,,3.1694915254237288
2015,QUEENS,403,Foam Ban Enforcement,ER9 FOAM VIOL. RETAILER,Closed,1,,,10.0000000000000000
2015,QUEENS,403,Graffiti,Graffiti,Closed,200,,,96.0600000000000000
2015,QUEENS,403,Graffiti,Graffiti,Open,7,2491.7142857142857143,2361.2500000000000000,
2015,QUEENS,403,Litter Basket Complaint,10 Litter Basket / Request,Closed,9,,,2.5555555555555556
2015,QUEENS,403,Litter Basket Complaint,10 Litter Basket / Request,Open,35,2522.1428571428571429,,
2015,QUEENS,403,Missed Collection,1 Missed Collection,Closed,81,,,1.2345679012345679
2015,QUEENS,403,Missed Collection,1C Uncollected Xmas Trees,Closed,2,,,1.00000000000000000000
2015,QUEENS,403,Missed Collection,1R Missed Recycling-All Materials,Closed,45,,,1.4666666666666667
2015,QUEENS,403,Missed Collection,1RB Missed Recycling - M/G/Pl,Closed,18,,,1.00000000000000000000
2015,QUEENS,403,Missed Collection,1RG Missed Recycling Paper,Closed,13,,,1.5384615384615385
2015,QUEENS,403,Missed Collection,2 Bulk-Missed Collection,Closed,22,,,1.3636363636363636
2015,QUEENS,403,Missed Collection,2R Bulk-Missed Recy Collection,Closed,18,,,1.2222222222222222
2015,QUEENS,403,Missed Collection,1 Missed Collection,Open,9,2624.0000000000000000,,
2015,QUEENS,403,Missed Collection,1R Missed Recycling-All Materials,Open,5,2609.8000000000000000,,
2015,QUEENS,403,Missed Collection,1RB Missed Recycling - M/G/Pl,Open,3,2536.3333333333333333,,
2015,QUEENS,403,Missed Collection,1RG Missed Recycling Paper,Open,1,2635.0000000000000000,,
2015,QUEENS,403,Missed Collection,2R Bulk-Missed Recy Collection,Open,1,2518.0000000000000000,,
2015,QUEENS,403,Other Enforcement,E10 Obstruction (Street/Sidewalk),Closed,52,,,1.1153846153846154
2015,QUEENS,403,Other Enforcement,E10 Street Obstruction,Closed,6,,,1.00000000000000000000
2015,QUEENS,403,Other Enforcement,E14 ASP/Restricted Parking,Closed,7,,,1.1428571428571429
2015,QUEENS,403,Other Enforcement,E2A Storage Of Receptacles,Closed,28,,,5.3214285714285714
2015,QUEENS,403,Other Enforcement,E6 Commercial Waste Disposal,Closed,27,,,5.2962962962962963
2015,QUEENS,403,Other Enforcement,ECR Commercial Routing Sticker,Closed,5,,,7.0000000000000000
2015,QUEENS,403,Other Enforcement,E14 ASP/Restricted Parking,Open,1,2490.0000000000000000,,
2015,QUEENS,403,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Closed,20,,,0.80000000000000000000
2015,QUEENS,403,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Open,1,2543.0000000000000000,,
2015,QUEENS,403,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Closed,1,,,1.00000000000000000000
2015,QUEENS,403,Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,Closed,3,,,4.0000000000000000
2015,QUEENS,403,Recycling Enforcement,ER2 Resident Recyc. (Tenant),Closed,3,,,2.6666666666666667
2015,QUEENS,403,Sanitation Condition,12 Dead Animals,Closed,129,,,0.37984496124031007752
2015,QUEENS,403,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Closed,300,,,1.4900000000000000
2015,QUEENS,403,Sanitation Condition,15R Street Cond/Ref.W Door,Closed,5,,,0.40000000000000000000
2015,QUEENS,403,Sanitation Condition,22 Weeds,Closed,23,,,2.3478260869565217
2015,QUEENS,403,snow,15I Street Condition Ice-Non Storm,Closed,9,,,0.33333333333333333333
2015,QUEENS,403,snow,15S Re-Plow/Spread/Ice-Snow Cond.,Closed,37,,,0.35135135135135135135
2015,QUEENS,403,snow,E9 Snow / Icy Sidewalk,Closed,121,,,8.1487603305785124
2015,QUEENS,403,Sweeping Complaint,3A Sweeping/Missed,Closed,46,,,1.7173913043478261
2015,QUEENS,403,Sweeping Complaint,3B Sweeping/Inadequate,Closed,9,,,1.2222222222222222
2015,QUEENS,403,Sweeping Complaint,3A Sweeping/Missed,Open,17,2552.2941176470588235,,
2015,QUEENS,403,Sweeping Complaint,3B Sweeping/Inadequate,Open,1,2577.0000000000000000,,
2015,QUEENS,403,Vacant Lot,8 Request to Clean Vacant Lot,Closed,12,,,45.6666666666666667
2015,QUEENS,404,Derelict Bicycle,14B Derelict Bicycle,Closed,25,,,1.1600000000000000
2015,QUEENS,404,Derelict Bicycle,14B Derelict Bicycle,Open,2,2467.0000000000000000,,
2015,QUEENS,404,Derelict Vehicles,Derelict Vehicles,Closed,267,,,0.64044943820224719101
2015,QUEENS,404,Dirty Conditions,E1 Improper Disposal,Closed,45,,,5.1111111111111111
2015,QUEENS,404,Dirty Conditions,E11 Litter Surveillance,Closed,18,,,3.3888888888888889
2015,QUEENS,404,Dirty Conditions,E12 Illegal Dumping Surveillance,Closed,43,,,3.2790697674418605
2015,QUEENS,404,Dirty Conditions,E15 Illegal Postering,Closed,15,,,5.8000000000000000
2015,QUEENS,404,Dirty Conditions,E1A Litter Basket / Improper Use,Closed,2,,,11.5000000000000000
2015,QUEENS,404,Dirty Conditions,E2 Receptacle Violation,Closed,3,,,1.00000000000000000000
2015,QUEENS,404,Dirty Conditions,E3 Dirty Sidewalk,Closed,107,,,7.1962616822429907
2015,QUEENS,404,Dirty Conditions,E3A Dirty Area/Alleyway,Closed,68,,,6.3823529411764706
2015,QUEENS,404,Dirty Conditions,"E4 18"" Law",Closed,34,,,4.1764705882352941
2015,QUEENS,404,Dirty Conditions,E5 Loose Rubbish,Closed,11,,,6.5454545454545455
2015,QUEENS,404,Dirty Conditions,E8 Canine Violation,Closed,36,,,4.6944444444444444
2015,QUEENS,404,Dirty Conditions,E12 Illegal Dumping Surveillance,Open,1,2506.0000000000000000,,
2015,QUEENS,404,Foam Ban Enforcement,ER9 FOAM VIOL. RETAILER,Closed,1,,,13.0000000000000000
2015,QUEENS,404,Foam Ban Enforcement,ERV FOAM VIOL. FOOD VENDOR,Closed,1,,,1.00000000000000000000
2015,QUEENS,404,Graffiti,Graffiti,Closed,179,,,89.5307262569832402
2015,QUEENS,404,Graffiti,Graffiti,Open,8,2530.0000000000000000,2419.7500000000000000,
2015,QUEENS,404,Litter Basket Complaint,10 Litter Basket / Request,Closed,10,,,1.7000000000000000
2015,QUEENS,404,Litter Basket Complaint,10 Litter Basket / Request,Open,17,2532.3529411764705882,,
2015,QUEENS,404,Missed Collection,1 Missed Collection,Closed,121,,,1.2644628099173554
2015,QUEENS,404,Missed Collection,1R Missed Recycling-All Materials,Closed,18,,,1.00000000000000000000
2015,QUEENS,404,Missed Collection,1RB Missed Recycling - M/G/Pl,Closed,34,,,1.2058823529411765
2015,QUEENS,404,Missed Collection,1RG Missed Recycling Paper,Closed,43,,,1.0465116279069767
2015,QUEENS,404,Missed Collection,2 Bulk-Missed Collection,Closed,58,,,1.2068965517241379
2015,QUEENS,404,Missed Collection,2R Bulk-Missed Recy Collection,Closed,12,,,0.75000000000000000000
2015,QUEENS,404,Missed Collection,1 Missed Collection,Open,2,2586.5000000000000000,,
2015,QUEENS,404,Missed Collection,1R Missed Recycling-All Materials,Open,1,2528.0000000000000000,,
2015,QUEENS,404,Missed Collection,1RB Missed Recycling - M/G/Pl,Open,2,2499.0000000000000000,,
2015,QUEENS,404,Missed Collection,2 Bulk-Missed Collection,Open,1,2554.0000000000000000,,
2015,QUEENS,404,Other Enforcement,E10 Obstruction (Street/Sidewalk),Closed,29,,,1.0689655172413793
2015,QUEENS,404,Other Enforcement,E10 Street Obstruction,Closed,3,,,2.3333333333333333
2015,QUEENS,404,Other Enforcement,E14 ASP/Restricted Parking,Closed,1,,,8.0000000000000000
2015,QUEENS,404,Other Enforcement,E2A Storage Of Receptacles,Closed,10,,,7.3000000000000000
2015,QUEENS,404,Other Enforcement,E6 Commercial Waste Disposal,Closed,13,,,7.0769230769230769
2015,QUEENS,404,Other Enforcement,ECR Commercial Routing Sticker,Closed,4,,,7.0000000000000000
2015,QUEENS,404,Other Enforcement,E14 ASP/Restricted Parking,Open,1,2546.0000000000000000,,
2015,QUEENS,404,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Closed,12,,,0.50000000000000000000
2015,QUEENS,404,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Open,5,2506.0000000000000000,,
2015,QUEENS,404,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Closed,2,,,0.50000000000000000000
2015,QUEENS,404,Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,Closed,328,,,2.8445121951219512
2015,QUEENS,404,Recycling Enforcement,ER2 Resident Recyc. (Tenant),Closed,9,,,6.4444444444444444
2015,QUEENS,404,Sanitation Condition,12 Dead Animals,Closed,91,,,0.61538461538461538462
2015,QUEENS,404,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Closed,235,,,1.2085106382978723
2015,QUEENS,404,Sanitation Condition,22 Weeds,Closed,10,,,2.1000000000000000
2015,QUEENS,404,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Open,2,2515.0000000000000000,,
2015,QUEENS,404,snow,15I Street Condition Ice-Non Storm,Closed,4,,,0.25000000000000000000
2015,QUEENS,404,snow,15S Re-Plow/Spread/Ice-Snow Cond.,Closed,36,,,0.33333333333333333333
2015,QUEENS,404,snow,E9 Snow / Icy Sidewalk,Closed,121,,,7.2727272727272727
2015,QUEENS,404,Sweeping Complaint,3A Sweeping/Missed,Closed,16,,,3.1250000000000000
2015,QUEENS,404,Sweeping Complaint,3B Sweeping/Inadequate,Closed,7,,,3.2857142857142857
2015,QUEENS,404,Sweeping Complaint,3A Sweeping/Missed,Open,3,2557.3333333333333333,,
2015,QUEENS,404,Vacant Lot,8 Request to Clean Vacant Lot,Closed,12,,,29.3333333333333333
2015,QUEENS,405,Adopt-A-Basket,10A Adopt-A-Basket,Closed,1,,,2.0000000000000000
2015,QUEENS,405,Collection Truck Noise,21 Collection Truck Noise,Closed,2,,,1.5000000000000000
2015,QUEENS,405,Derelict Bicycle,14B Derelict Bicycle,Closed,4,,,0.25000000000000000000
2015,QUEENS,405,Derelict Vehicles,Derelict Vehicles,Closed,480,,,0.53333333333333333333
2015,QUEENS,405,Dirty Conditions,E1 Improper Disposal,Closed,78,,,5.5128205128205128
2015,QUEENS,405,Dirty Conditions,E11 Litter Surveillance,Closed,35,,,4.1428571428571429
2015,QUEENS,405,Dirty Conditions,E12 Illegal Dumping Surveillance,Closed,93,,,4.2365591397849462
2015,QUEENS,405,Dirty Conditions,E13 Throw-Out,Closed,2,,,9.5000000000000000
2015,QUEENS,405,Dirty Conditions,E15 Illegal Postering,Closed,165,,,2.4848484848484848
2015,QUEENS,405,Dirty Conditions,E1A Litter Basket / Improper Use,Closed,5,,,2.4000000000000000
2015,QUEENS,405,Dirty Conditions,E2 Receptacle Violation,Closed,32,,,0.96875000000000000000
2015,QUEENS,405,Dirty Conditions,E3 Dirty Sidewalk,Closed,273,,,6.0293040293040293
2015,QUEENS,405,Dirty Conditions,E3A Dirty Area/Alleyway,Closed,147,,,5.7755102040816327
2015,QUEENS,405,Dirty Conditions,"E4 18"" Law",Closed,9,,,5.4444444444444444
2015,QUEENS,405,Dirty Conditions,E5 Loose Rubbish,Closed,37,,,6.8918918918918919
2015,QUEENS,405,Dirty Conditions,E8 Canine Violation,Closed,73,,,3.8082191780821918
2015,QUEENS,405,Dirty Conditions,E12 Illegal Dumping Surveillance,Open,1,2412.0000000000000000,,
2015,QUEENS,405,Graffiti,Graffiti,Closed,152,,,96.9210526315789474
2015,QUEENS,405,Graffiti,Graffiti,Open,9,2516.3333333333333333,2391.5000000000000000,
2015,QUEENS,405,Litter Basket Complaint,10 Litter Basket / Request,Closed,25,,,1.2800000000000000
2015,QUEENS,405,Litter Basket Complaint,10 Litter Basket / Request,Open,41,2509.9756097560975610,,
2015,QUEENS,405,Missed Collection,1 Missed Collection,Closed,236,,,0.90254237288135593220
2015,QUEENS,405,Missed Collection,1C Uncollected Xmas Trees,Closed,7,,,0.71428571428571428571
2015,QUEENS,405,Missed Collection,1R Missed Recycling-All Materials,Closed,132,,,1.1515151515151515
2015,QUEENS,405,Missed Collection,1RB Missed Recycling - M/G/Pl,Closed,31,,,1.0967741935483871
2015,QUEENS,405,Missed Collection,1RG Missed Recycling Paper,Closed,26,,,0.65384615384615384615
2015,QUEENS,405,Missed Collection,1RO Missed Recycling Organics,Closed,86,,,-489.8372093023255814
2015,QUEENS,405,Missed Collection,2 Bulk-Missed Collection,Closed,49,,,1.0204081632653061
2015,QUEENS,405,Missed Collection,2R Bulk-Missed Recy Collection,Closed,38,,,0.63157894736842105263
2015,QUEENS,405,Missed Collection,1 Missed Collection,Open,68,2513.7941176470588235,,
2015,QUEENS,405,Missed Collection,1R Missed Recycling-All Materials,Open,21,2505.1904761904761905,,
2015,QUEENS,405,Missed Collection,1RB Missed Recycling - M/G/Pl,Open,2,2421.0000000000000000,,
2015,QUEENS,405,Missed Collection,1RG Missed Recycling Paper,Open,8,2523.3750000000000000,,
2015,QUEENS,405,Missed Collection,1RO Missed Recycling Organics,Open,31,2519.0645161290322581,,
2015,QUEENS,405,Missed Collection,2 Bulk-Missed Collection,Open,10,2500.6000000000000000,,
2015,QUEENS,405,Missed Collection,2R Bulk-Missed Recy Collection,Open,6,2537.8333333333333333,,
2015,QUEENS,405,Other Enforcement,E10 Obstruction (Street/Sidewalk),Closed,77,,,0.72727272727272727273
2015,QUEENS,405,Other Enforcement,E10 Street Obstruction,Closed,4,,,2.0000000000000000
2015,QUEENS,405,Other Enforcement,E14 ASP/Restricted Parking,Closed,3,,,0.33333333333333333333
2015,QUEENS,405,Other Enforcement,E2A Storage Of Receptacles,Closed,59,,,5.9661016949152542
2015,QUEENS,405,Other Enforcement,E30 Transfer Station,Closed,1,,,1.00000000000000000000
2015,QUEENS,405,Other Enforcement,E6 Commercial Waste Disposal,Closed,24,,,6.3750000000000000
2015,QUEENS,405,Other Enforcement,ECR Commercial Routing Sticker,Closed,1,,,0.00000000000000000000
2015,QUEENS,405,Other Enforcement,E10 Obstruction (Street/Sidewalk),Open,1,2420.0000000000000000,,
2015,QUEENS,405,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Closed,56,,,0.89285714285714285714
2015,QUEENS,405,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Open,3,2471.6666666666666667,,
2015,QUEENS,405,Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,Closed,18,,,4.0000000000000000
2015,QUEENS,405,Recycling Enforcement,ER2 Resident Recyc. (Tenant),Closed,7,,,3.1428571428571429
2015,QUEENS,405,Recycling Enforcement,ER6 Comm. Recyc. (Comm. Tenant),Open,1,2594.0000000000000000,,
2015,QUEENS,405,Sanitation Condition,12 Dead Animals,Closed,189,,,0.40211640211640211640
2015,QUEENS,405,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Closed,625,,,1.0608000000000000
2015,QUEENS,405,Sanitation Condition,15R Street Cond/Ref.W Door,Closed,3,,,1.6666666666666667
2015,QUEENS,405,Sanitation Condition,22 Weeds,Closed,63,,,1.3650793650793651
2015,QUEENS,405,Sanitation Condition,12 Dead Animals,Open,1,2505.0000000000000000,,
2015,QUEENS,405,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Open,7,2457.7142857142857143,,
2015,QUEENS,405,Sanitation Condition,22 Weeds,Open,1,2506.0000000000000000,,
2015,QUEENS,405,snow,15I Street Condition Ice-Non Storm,Closed,16,,,0.31250000000000000000
2015,QUEENS,405,snow,15S Re-Plow/Spread/Ice-Snow Cond.,Closed,102,,,0.07843137254901960784
2015,QUEENS,405,snow,E9 Snow / Icy Sidewalk,Closed,291,,,7.6941580756013746
2015,QUEENS,405,Sweeping Complaint,3A Sweeping/Missed,Closed,27,,,0.51851851851851851852
2015,QUEENS,405,Sweeping Complaint,3B Sweeping/Inadequate,Closed,6,,,1.3333333333333333
2015,QUEENS,405,Sweeping Complaint,3A Sweeping/Missed,Open,11,2433.2727272727272727,,
2015,QUEENS,405,Sweeping Complaint,3B Sweeping/Inadequate,Open,2,2416.0000000000000000,,
2015,QUEENS,405,Vacant Lot,8 Request to Clean Vacant Lot,Closed,22,,,35.6363636363636364
2015,QUEENS,406,Adopt-A-Basket,10A Adopt-A-Basket,Closed,1,,,2.0000000000000000
2015,QUEENS,406,Collection Truck Noise,21 Collection Truck Noise,Closed,6,,,1.3333333333333333
2015,QUEENS,406,Derelict Bicycle,14B Derelict Bicycle,Closed,6,,,3.6666666666666667
2015,QUEENS,406,Derelict Vehicles,Derelict Vehicles,Closed,60,,,0.80000000000000000000
2015,QUEENS,406,Dirty Conditions,E1 Improper Disposal,Closed,28,,,7.3928571428571429
2015,QUEENS,406,Dirty Conditions,E11 Litter Surveillance,Closed,15,,,4.4666666666666667
2015,QUEENS,406,Dirty Conditions,E12 Illegal Dumping Surveillance,Closed,30,,,4.8666666666666667
2015,QUEENS,406,Dirty Conditions,E13 Throw-Out,Closed,2,,,4.5000000000000000
2015,QUEENS,406,Dirty Conditions,E15 Illegal Postering,Closed,39,,,4.2820512820512821
2015,QUEENS,406,Dirty Conditions,E1A Litter Basket / Improper Use,Closed,4,,,4.0000000000000000
2015,QUEENS,406,Dirty Conditions,E2 Receptacle Violation,Closed,13,,,1.2307692307692308
2015,QUEENS,406,Dirty Conditions,E3 Dirty Sidewalk,Closed,177,,,6.3276836158192090
2015,QUEENS,406,Dirty Conditions,E3A Dirty Area/Alleyway,Closed,64,,,7.9062500000000000
2015,QUEENS,406,Dirty Conditions,"E4 18"" Law",Closed,19,,,3.5263157894736842
2015,QUEENS,406,Dirty Conditions,E5 Loose Rubbish,Closed,17,,,5.8823529411764706
2015,QUEENS,406,Dirty Conditions,E7 Private Carter Spillage,Closed,1,,,1.00000000000000000000
2015,QUEENS,406,Dirty Conditions,E8 Canine Violation,Closed,34,,,5.7058823529411765
2015,QUEENS,406,Dirty Conditions,E2 Receptacle Violation,Open,1,2470.0000000000000000,,
2015,QUEENS,406,Graffiti,Graffiti,Closed,27,,,92.2962962962962963
2015,QUEENS,406,Graffiti,Graffiti,Open,3,2570.6666666666666667,2503.0000000000000000,
2015,QUEENS,406,Litter Basket Complaint,10 Litter Basket / Request,Closed,16,,,2.0000000000000000
2015,QUEENS,406,Litter Basket Complaint,10 Litter Basket / Request,Open,22,2516.5000000000000000,,
2015,QUEENS,406,Missed Collection,1 Missed Collection,Closed,139,,,1.1223021582733813
2015,QUEENS,406,Missed Collection,1C Uncollected Xmas Trees,Closed,2,,,1.00000000000000000000
2015,QUEENS,406,Missed Collection,1R Missed Recycling-All Materials,Closed,48,,,1.1250000000000000
2015,QUEENS,406,Missed Collection,1RB Missed Recycling - M/G/Pl,Closed,28,,,0.78571428571428571429
2015,QUEENS,406,Missed Collection,1RG Missed Recycling Paper,Closed,48,,,1.2083333333333333
2015,QUEENS,406,Missed Collection,2 Bulk-Missed Collection,Closed,24,,,0.95833333333333333333
2015,QUEENS,406,Missed Collection,2R Bulk-Missed Recy Collection,Closed,25,,,1.0800000000000000
2015,QUEENS,406,Missed Collection,1 Missed Collection,Open,18,2544.0555555555555556,,
2015,QUEENS,406,Missed Collection,1R Missed Recycling-All Materials,Open,7,2515.1428571428571429,,
2015,QUEENS,406,Missed Collection,1RB Missed Recycling - M/G/Pl,Open,5,2520.2000000000000000,,
2015,QUEENS,406,Missed Collection,1RG Missed Recycling Paper,Open,6,2501.0000000000000000,,
2015,QUEENS,406,Missed Collection,2R Bulk-Missed Recy Collection,Open,1,2558.0000000000000000,,
2015,QUEENS,406,Other Enforcement,E10 Obstruction (Street/Sidewalk),Closed,20,,,1.5000000000000000
2015,QUEENS,406,Other Enforcement,E10 Street Obstruction,Closed,5,,,0.80000000000000000000
2015,QUEENS,406,Other Enforcement,E14 ASP/Restricted Parking,Closed,5,,,1.8000000000000000
2015,QUEENS,406,Other Enforcement,E2A Storage Of Receptacles,Closed,66,,,5.0757575757575758
2015,QUEENS,406,Other Enforcement,E6 Commercial Waste Disposal,Closed,10,,,5.7000000000000000
2015,QUEENS,406,Other Enforcement,ECR Commercial Routing Sticker,Closed,1,,,17.0000000000000000
2015,QUEENS,406,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Closed,32,,,0.87500000000000000000
2015,QUEENS,406,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Open,7,2514.5714285714285714,,
2015,QUEENS,406,Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,Closed,11,,,5.2727272727272727
2015,QUEENS,406,Sanitation Condition,12 Dead Animals,Closed,84,,,0.52380952380952380952
2015,QUEENS,406,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Closed,224,,,1.3035714285714286
2015,QUEENS,406,Sanitation Condition,22 Weeds,Closed,39,,,2.7435897435897436
2015,QUEENS,406,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Open,1,2449.0000000000000000,,
2015,QUEENS,406,snow,15I Street Condition Ice-Non Storm,Closed,9,,,0.55555555555555555556
2015,QUEENS,406,snow,15S Re-Plow/Spread/Ice-Snow Cond.,Closed,56,,,0.28571428571428571429
2015,QUEENS,406,snow,E9 Snow / Icy Sidewalk,Closed,295,,,7.6508474576271186
2015,QUEENS,406,Sweeping Complaint,3A Sweeping/Missed,Closed,23,,,3.1739130434782609
2015,QUEENS,406,Sweeping Complaint,3B Sweeping/Inadequate,Closed,4,,,2.2500000000000000
2015,QUEENS,406,Sweeping Complaint,3A Sweeping/Missed,Open,7,2554.4285714285714286,,
2015,QUEENS,406,Sweeping Complaint,3B Sweeping/Inadequate,Open,1,2554.0000000000000000,,
2015,QUEENS,406,Vacant Lot,8 Request to Clean Vacant Lot,Closed,5,,,16.8000000000000000
2015,QUEENS,406,Vacant Lot,8 Request to Clean Vacant Lot,Open,1,2591.0000000000000000,,
2015,QUEENS,407,Collection Truck Noise,21 Collection Truck Noise,Closed,3,,,0.33333333333333333333
2015,QUEENS,407,Derelict Bicycle,14B Derelict Bicycle,Closed,5,,,1.8000000000000000
2015,QUEENS,407,Derelict Bicycle,14B Derelict Bicycle,Open,2,2635.5000000000000000,,
2015,QUEENS,407,Derelict Vehicles,14 Derelict Vehicles,Closed,1,,,17.0000000000000000
2015,QUEENS,407,Derelict Vehicles,Derelict Vehicles,Closed,355,,,0.76901408450704225352
2015,QUEENS,407,Dirty Conditions,E1 Improper Disposal,Closed,63,,,4.0952380952380952
2015,QUEENS,407,Dirty Conditions,E11 Litter Surveillance,Closed,38,,,4.7631578947368421
2015,QUEENS,407,Dirty Conditions,E12 Illegal Dumping Surveillance,Closed,76,,,3.6315789473684211
2015,QUEENS,407,Dirty Conditions,E13 Throw-Out,Closed,4,,,2.7500000000000000
2015,QUEENS,407,Dirty Conditions,E15 Illegal Postering,Closed,154,,,5.5519480519480519
2015,QUEENS,407,Dirty Conditions,E1A Litter Basket / Improper Use,Closed,3,,,3.6666666666666667
2015,QUEENS,407,Dirty Conditions,E2 Receptacle Violation,Closed,26,,,1.6153846153846154
2015,QUEENS,407,Dirty Conditions,E3 Dirty Sidewalk,Closed,313,,,5.5878594249201278
2015,QUEENS,407,Dirty Conditions,E3A Dirty Area/Alleyway,Closed,171,,,5.3567251461988304
2015,QUEENS,407,Dirty Conditions,E3B Sidewalk Obstruction,Closed,6,,,5.0000000000000000
2015,QUEENS,407,Dirty Conditions,"E4 18"" Law",Closed,28,,,4.3928571428571429
2015,QUEENS,407,Dirty Conditions,E5 Loose Rubbish,Closed,42,,,4.4285714285714286
2015,QUEENS,407,Dirty Conditions,E8 Canine Violation,Closed,80,,,4.2500000000000000
2015,QUEENS,407,Foam Ban Enforcement,ER9 FOAM VIOL. RETAILER,Closed,2,,,23.0000000000000000
