year,borough,complaint_type,status_cal,count,avg,avg,avg
2016,STATEN ISLAND,Recycling Enforcement,Closed,32,,,3.5000000000000000
2016,STATEN ISLAND,Request Xmas Tree Collection,Closed,1,,,1.00000000000000000000
2016,STATEN ISLAND,Sanitation Condition,Closed,3453,,,1.6562409498986389
2016,STATEN ISLAND,snow,Closed,662,,,3.9667673716012085
2016,STATEN ISLAND,Sweeping Complaint,Closed,7,,,2.7142857142857143
2016,STATEN ISLAND,Vacant Lot,Closed,351,,,21.0997150997150997
2016,,Derelict Vehicles,Closed,521,,,1.2687140115163148
2017,BRONX,Adopt-A-Basket,Closed,22,,,3.0454545454545455
2017,BRONX,Collection Truck Noise,Closed,10,,,1.5000000000000000
2017,BRONX,Derelict Bicycle,Closed,19,,,1.7368421052631579
2017,BRONX,Derelict Vehicles,Closed,5986,,,1.3478115603073839
2017,BRONX,Dirty Conditions,Closed,4765,,,3.0679958027282267
2017,BRONX,Graffiti,Closed,2880,,,80.7649305555555556
2017,BRONX,Graffiti,Open,463,1761.2397408207343413,1801.1896551724137931,
2017,BRONX,Litter Basket Complaint,Closed,306,,,1.8202614379084967
2017,BRONX,Missed Collection,Closed,2400,,,1.7295833333333333
2017,BRONX,Other Enforcement,Closed,604,,,3.2566225165562914
2017,BRONX,Overflowing Litter Baskets,Closed,176,,,1.1875000000000000
2017,BRONX,Overflowing Recycling Baskets,Closed,4,,,1.5000000000000000
2017,BRONX,Recycling Enforcement,Closed,49,,,4.2040816326530612
2017,BRONX,Request Large Bulky Item Collection,Closed,2262,,,2.2665782493368700
2017,BRONX,Request Xmas Tree Collection,Closed,89,,,1.2022471910112360
2017,BRONX,Sanitation Condition,Closed,4681,,,1.7256996368297372
2017,BRONX,snow,Closed,1331,,,2.8354620586025545
2017,BRONX,Sweeping Complaint,Closed,148,,,1.8513513513513514
2017,BRONX,Vacant Lot,Closed,338,,,27.0887573964497041
2017,BROOKLYN,Adopt-A-Basket,Closed,31,,,4.0967741935483871
2017,BROOKLYN,Collection Truck Noise,Closed,57,,,1.4035087719298246
2017,BROOKLYN,Derelict Bicycle,Closed,811,,,4.1800246609124538
2017,BROOKLYN,Derelict Vehicles,Closed,14441,,,1.27013364725434526695
2017,BROOKLYN,Dirty Conditions,Closed,11552,,,3.6430055401662050
2017,BROOKLYN,Electronics Waste,Closed,1279,,,6.0320562939796716
2017,BROOKLYN,Graffiti,Closed,8227,,,92.6301203354807342
2017,BROOKLYN,Graffiti,Open,623,1752.4735152487961477,1774.6160714285714286,
2017,BROOKLYN,Litter Basket Complaint,Closed,1173,,,1.8005115089514066
2017,BROOKLYN,Missed Collection,Closed,12884,,,2.3324278174479975
2017,BROOKLYN,Other Enforcement,Closed,3023,,,3.6364538537876282
2017,BROOKLYN,Overflowing Litter Baskets,Closed,215,,,1.5395348837209302
2017,BROOKLYN,Overflowing Recycling Baskets,Closed,6,,,3.3333333333333333
2017,BROOKLYN,Recycling Enforcement,Closed,288,,,5.7604166666666667
2017,BROOKLYN,Request Large Bulky Item Collection,Closed,16798,,,3.2087748541493035
2017,BROOKLYN,Request Xmas Tree Collection,Closed,317,,,2.0157728706624606
2017,BROOKLYN,Sanitation Condition,Closed,15045,,,1.7633100697906281
2017,BROOKLYN,snow,Closed,4160,,,3.2064903846153846
2017,BROOKLYN,Sweeping Complaint,Closed,581,,,2.6265060240963855
2017,BROOKLYN,Vacant Lot,Closed,796,,,33.4346733668341709
2017,BROOKLYN,Vacant Lot,Open,2,1789.5000000000000000,,
2017,MANHATTAN,Adopt-A-Basket,Closed,47,,,2.6808510638297872
2017,MANHATTAN,Adopt-A-Basket,Open,1,1617.0000000000000000,,
2017,MANHATTAN,Collection Truck Noise,Closed,115,,,1.4260869565217391
2017,MANHATTAN,Derelict Bicycle,Closed,921,,,5.7252985884907709
2017,MANHATTAN,Derelict Vehicles,Closed,749,,,1.3337783711615487
2017,MANHATTAN,Dirty Conditions,Closed,5822,,,2.7207145310889729
2017,MANHATTAN,Graffiti,Closed,3572,,,230.6651735722284434
2017,MANHATTAN,Graffiti,Open,323,1750.3869969040247678,1758.0549450549450549,
2017,MANHATTAN,Litter Basket Complaint,Closed,714,,,1.5028011204481793
2017,MANHATTAN,Missed Collection,Closed,2434,,,1.2777321281840592
2017,MANHATTAN,Other Enforcement,Closed,1621,,,3.3534855027760642
2017,MANHATTAN,Other Enforcement,Open,1,1678.0000000000000000,,
2017,MANHATTAN,Overflowing Litter Baskets,Closed,272,,,1.2977941176470588
2017,MANHATTAN,Overflowing Recycling Baskets,Closed,6,,,0.83333333333333333333
2017,MANHATTAN,Recycling Enforcement,Closed,238,,,7.4621848739495798
2017,MANHATTAN,Recycling Enforcement,Open,2,1775.5000000000000000,,
2017,MANHATTAN,Request Large Bulky Item Collection,Closed,3385,,,2.7760709010339734
2017,MANHATTAN,Request Xmas Tree Collection,Closed,70,,,0.97142857142857142857
2017,MANHATTAN,Sanitation Condition,Closed,3842,,,1.2483081728266528
2017,MANHATTAN,snow,Closed,1263,,,3.0403800475059382
2017,MANHATTAN,Sweeping Complaint,Closed,224,,,2.1339285714285714
2017,MANHATTAN,Vacant Lot,Closed,100,,,24.9900000000000000
2017,QUEENS,Adopt-A-Basket,Closed,25,,,4.2000000000000000
2017,QUEENS,Collection Truck Noise,Closed,35,,,-35.6000000000000000
2017,QUEENS,Collection Truck Noise,Open,7,1646.0000000000000000,,
2017,QUEENS,Derelict Bicycle,Closed,194,,,2.1907216494845361
2017,QUEENS,Derelict Vehicles,Closed,9784,,,1.2985486508585446
2017,QUEENS,Dirty Conditions,Closed,10612,,,3.1259894459102902
2017,QUEENS,Dirty Conditions,Open,9,1646.0000000000000000,,
2017,QUEENS,Graffiti,Closed,2595,,,132.3849710982658960
2017,QUEENS,Graffiti,Open,380,1719.7684210526315789,1712.2000000000000000,
2017,QUEENS,Litter Basket Complaint,Closed,586,,,1.3361774744027304
2017,QUEENS,Litter Basket Complaint,Open,5,1646.0000000000000000,,
2017,QUEENS,Missed Collection,Closed,12902,,,2.4619438846690436
2017,QUEENS,Missed Collection,Open,69,1645.5652173913043478,,
2017,QUEENS,Other Enforcement,Closed,2210,,,4.3633484162895928
2017,QUEENS,Other Enforcement,Open,11,1646.0000000000000000,,
2017,QUEENS,Overflowing Litter Baskets,Closed,334,,,1.3023952095808383
2017,QUEENS,Overflowing Litter Baskets,Open,1,1704.0000000000000000,,
2017,QUEENS,Overflowing Recycling Baskets,Closed,4,,,1.00000000000000000000
2017,QUEENS,Recycling Enforcement,Closed,214,,,5.2803738317757009
2017,QUEENS,Request Large Bulky Item Collection,Closed,21385,,,4.7955576338555062
2017,QUEENS,Request Xmas Tree Collection,Closed,479,,,1.8810020876826722
2017,QUEENS,Sanitation Condition,Closed,11459,,,1.60214678418710184135
2017,QUEENS,Sanitation Condition,Open,10,1645.4000000000000000,,
2017,QUEENS,snow,Closed,3713,,,6.1257743064907083
2017,QUEENS,Sweeping Complaint,Closed,323,,,1.2229102167182663
2017,QUEENS,Sweeping Complaint,Open,22,1645.3181818181818182,,
2017,QUEENS,Vacant Lot,Closed,672,,,17.2827380952380952
2017,QUEENS,Vacant Lot,Open,1,1797.0000000000000000,,
2017,STATEN ISLAND,Adopt-A-Basket,Closed,11,,,3.4545454545454545
2017,STATEN ISLAND,Collection Truck Noise,Closed,12,,,1.9166666666666667
2017,STATEN ISLAND,Derelict Bicycle,Closed,7,,,2.0000000000000000
2017,STATEN ISLAND,Derelict Vehicles,Closed,1940,,,1.5427835051546392
2017,STATEN ISLAND,Dirty Conditions,Closed,3126,,,2.7360844529750480
2017,STATEN ISLAND,Electronics Waste,Closed,12291,,,6.7050687494914978
2017,STATEN ISLAND,Electronics Waste,Open,4,1715.5000000000000000,,
2017,STATEN ISLAND,Graffiti,Closed,149,,,75.7114093959731544
2017,STATEN ISLAND,Graffiti,Open,18,1746.2222222222222222,1609.6666666666666667,
2017,STATEN ISLAND,Litter Basket Complaint,Closed,159,,,1.8238993710691824
2017,STATEN ISLAND,Missed Collection,Closed,5571,,,2.3898761443187938
2017,STATEN ISLAND,Other Enforcement,Closed,521,,,2.9692898272552783
2017,STATEN ISLAND,Overflowing Litter Baskets,Closed,87,,,1.4367816091954023
2017,STATEN ISLAND,Overflowing Recycling Baskets,Closed,2,,,1.5000000000000000
2017,STATEN ISLAND,Recycling Enforcement,Closed,52,,,4.7884615384615385
2017,STATEN ISLAND,Request Large Bulky Item Collection,Closed,2784,,,2.6853448275862069
2017,STATEN ISLAND,Request Xmas Tree Collection,Closed,346,,,1.7196531791907514
2017,STATEN ISLAND,Sanitation Condition,Closed,3899,,,1.7368556040010259
2017,STATEN ISLAND,snow,Closed,1325,,,1.9607547169811321
2017,STATEN ISLAND,Sweeping Complaint,Closed,5,,,2.2000000000000000
2017,STATEN ISLAND,Vacant Lot,Closed,393,,,29.5139949109414758
2017,STATEN ISLAND,Vacant Lot,Open,2,1765.5000000000000000,,
2017,Unspecified,Dirty Conditions,Closed,1,,,2.0000000000000000
2017,Unspecified,Sanitation Condition,Closed,1,,,1.00000000000000000000
2017,,Derelict Vehicles,Closed,672,,,1.2306547619047619
2018,BRONX,Adopt-A-Basket,Closed,6,,,4.1666666666666667
2018,BRONX,Collection Truck Noise,Closed,12,,,1.3333333333333333
2018,BRONX,Collection Truck Noise,Open,1,1302.0000000000000000,,
2018,BRONX,Derelict Bicycle,Closed,58,,,1.5172413793103448
2018,BRONX,Derelict Vehicles,Closed,6667,,,1.3680815959202040
2018,BRONX,Dirty Conditions,Closed,5079,,,2.6928529238038984
2018,BRONX,Graffiti,Closed,2970,,,92.7754208754208754
2018,BRONX,Graffiti,Open,743,1364.5895020188425303,1251.2115384615384615,
2018,BRONX,Litter Basket Complaint,Closed,372,,,1.8037634408602151
2018,BRONX,Missed Collection,Closed,3084,,,1.6935797665369650
2018,BRONX,Other Enforcement,Closed,768,,,2.8593750000000000
2018,BRONX,Overflowing Litter Baskets,Closed,172,,,1.4709302325581395
2018,BRONX,Overflowing Recycling Baskets,Closed,1,,,0.00000000000000000000
2018,BRONX,Recycling Enforcement,Closed,55,,,3.6363636363636364
2018,BRONX,Request Large Bulky Item Collection,Closed,10035,,,2.7026407573492775
2018,BRONX,Request Xmas Tree Collection,Closed,1,,,2.0000000000000000
2018,BRONX,Sanitation Condition,Closed,5644,,,1.7108433734939759
2018,BRONX,snow,Closed,444,,,2.4684684684684685
2018,BRONX,Sweeping Complaint,Closed,203,,,1.8029556650246305
2018,BRONX,Vacant Lot,Closed,349,,,52.7994269340974212
2018,BRONX,Vacant Lot,Open,5,1363.0000000000000000,,
2018,BROOKLYN,Adopt-A-Basket,Closed,8,,,6.2500000000000000
2018,BROOKLYN,Collection Truck Noise,Closed,40,,,1.9250000000000000
2018,BROOKLYN,Derelict Bicycle,Closed,954,,,5.0136268343815514
2018,BROOKLYN,Derelict Vehicles,Closed,16422,,,1.5142491779320424
2018,BROOKLYN,Dirty Conditions,Closed,12829,,,3.0310234624678463
2018,BROOKLYN,Electronics Waste,Closed,9297,,,13.3462407228138109
2018,BROOKLYN,Electronics Waste,Open,1,1562.0000000000000000,,
2018,BROOKLYN,Graffiti,Closed,9057,,,98.9726178646350889
2018,BROOKLYN,Graffiti,Open,1294,1358.7627511591962906,1239.5711947626841244,
2018,BROOKLYN,Litter Basket Complaint,Closed,1480,,,1.8331081081081081
2018,BROOKLYN,Missed Collection,Closed,14282,,,2.4549082761517995
2018,BROOKLYN,Other Enforcement,Closed,3263,,,3.3588722034937174
2018,BROOKLYN,Overflowing Litter Baskets,Closed,160,,,2.3437500000000000
2018,BROOKLYN,Overflowing Recycling Baskets,Closed,5,,,3.0000000000000000
2018,BROOKLYN,Recycling Enforcement,Closed,211,,,4.2037914691943128
2018,BROOKLYN,Request Large Bulky Item Collection,Closed,66207,,,3.5525699699427553
2018,BROOKLYN,Request Xmas Tree Collection,Closed,1,,,2.0000000000000000
2018,BROOKLYN,Sanitation Condition,Closed,17298,,,1.9060585038732801
2018,BROOKLYN,Sanitation Condition,Open,1,1288.0000000000000000,,
2018,BROOKLYN,snow,Closed,1497,,,4.2925851703406814
2018,BROOKLYN,Sweeping Complaint,Closed,734,,,3.1049046321525886
2018,BROOKLYN,Vacant Lot,Closed,716,,,58.1648044692737430
2018,BROOKLYN,Vacant Lot,Open,3,1347.0000000000000000,,
2018,MANHATTAN,Adopt-A-Basket,Closed,6,,,4.5000000000000000
2018,MANHATTAN,Adopt-A-Basket,Open,2,1506.5000000000000000,,
2018,MANHATTAN,Collection Truck Noise,Closed,55,,,2.4363636363636364
2018,MANHATTAN,Derelict Bicycle,Closed,1317,,,5.3864844343204252
2018,MANHATTAN,Derelict Vehicles,Closed,705,,,1.5021276595744681
2018,MANHATTAN,Dirty Conditions,Closed,5631,,,2.6860237968389274
2018,MANHATTAN,Graffiti,Closed,2698,,,116.5856189770200148
2018,MANHATTAN,Graffiti,Open,690,1356.0536231884057971,1227.3333333333333333,
2018,MANHATTAN,Litter Basket Complaint,Closed,604,,,2.1258278145695364
2018,MANHATTAN,Missed Collection,Closed,2664,,,1.7496246246246246
2018,MANHATTAN,Other Enforcement,Closed,1664,,,3.4254807692307692
2018,MANHATTAN,Overflowing Litter Baskets,Closed,242,,,1.6198347107438017
2018,MANHATTAN,Overflowing Recycling Baskets,Closed,4,,,1.7500000000000000
2018,MANHATTAN,Recycling Enforcement,Closed,219,,,5.9908675799086758
2018,MANHATTAN,Request Large Bulky Item Collection,Closed,18160,,,3.5888215859030837
2018,MANHATTAN,Request Xmas Tree Collection,Closed,1,,,2.0000000000000000
2018,MANHATTAN,Sanitation Condition,Closed,4068,,,1.5243362831858407
2018,MANHATTAN,snow,Closed,376,,,2.9840425531914894
2018,MANHATTAN,Sweeping Complaint,Closed,213,,,2.9201877934272300
2018,MANHATTAN,Vacant Lot,Closed,108,,,59.0277777777777778
2018,MANHATTAN,Vacant Lot,Open,1,1309.0000000000000000,,
2018,QUEENS,Adopt-A-Basket,Closed,12,,,4.0833333333333333
2018,QUEENS,Adopt-A-Basket,Open,1,1533.0000000000000000,,
2018,QUEENS,Collection Truck Noise,Closed,39,,,3.0256410256410256
2018,QUEENS,Collection Truck Noise,Open,13,1241.0000000000000000,,
2018,QUEENS,Derelict Bicycle,Closed,250,,,2.0480000000000000
2018,QUEENS,Derelict Vehicles,Closed,10235,,,1.14030288226673180264
2018,QUEENS,Dirty Conditions,Closed,11732,,,2.3579099897715650
2018,QUEENS,Dirty Conditions,Open,19,1283.7894736842105263,,
2018,QUEENS,Electronics Waste,Closed,2018,,,9.9335976214073340
2018,QUEENS,Graffiti,Closed,2656,,,84.7018072289156627
2018,QUEENS,Graffiti,Open,737,1341.7394843962008141,1176.5269058295964126,
2018,QUEENS,Litter Basket Complaint,Closed,601,,,2.3128119800332779
2018,QUEENS,Litter Basket Complaint,Open,11,1241.0000000000000000,,
2018,QUEENS,Missed Collection,Closed,13838,,,2.6331839861251626
2018,QUEENS,Missed Collection,Open,79,1240.6329113924050633,,
2018,QUEENS,Other Enforcement,Closed,2257,,,2.4049623393885689
2018,QUEENS,Other Enforcement,Open,29,1240.4827586206896552,,
2018,QUEENS,Overflowing Litter Baskets,Closed,280,,,1.9821428571428571
2018,QUEENS,Overflowing Recycling Baskets,Closed,4,,,1.7500000000000000
2018,QUEENS,Recycling Enforcement,Closed,185,,,4.9243243243243243
2018,QUEENS,Request Large Bulky Item Collection,Closed,71643,,,4.9212763284619572
2018,QUEENS,Request Xmas Tree Collection,Closed,1,,,2.0000000000000000
2018,QUEENS,Sanitation Condition,Closed,12590,,,1.9858617950754567
2018,QUEENS,Sanitation Condition,Open,31,1240.6129032258064516,,
2018,QUEENS,snow,Closed,1547,,,2.6903684550743374
2018,QUEENS,Sweeping Complaint,Closed,363,,,2.3112947658402204
2018,QUEENS,Sweeping Complaint,Open,27,1240.4444444444444444,,
2018,QUEENS,Vacant Lot,Closed,638,,,37.1536050156739812
2018,QUEENS,Vacant Lot,Open,1,1354.0000000000000000,,
2018,STATEN ISLAND,Adopt-A-Basket,Closed,6,,,2.0000000000000000
2018,STATEN ISLAND,Collection Truck Noise,Closed,13,,,0.84615384615384615385
2018,STATEN ISLAND,Derelict Bicycle,Closed,9,,,2.2222222222222222
2018,STATEN ISLAND,Derelict Vehicles,Closed,1710,,,1.4900584795321637
2018,STATEN ISLAND,Dirty Conditions,Closed,3728,,,2.7634120171673820
2018,STATEN ISLAND,Dirty Conditions,Open,2,1458.0000000000000000,,
2018,STATEN ISLAND,Electronics Waste,Closed,11816,,,2.7736966824644550
2018,STATEN ISLAND,Electronics Waste,Open,43,1513.5581395348837209,,
2018,STATEN ISLAND,Graffiti,Closed,141,,,123.9007092198581560
2018,STATEN ISLAND,Graffiti,Open,20,1370.8000000000000000,1285.0000000000000000,
2018,STATEN ISLAND,Litter Basket Complaint,Closed,183,,,2.0327868852459016
2018,STATEN ISLAND,Missed Collection,Closed,6923,,,3.2631807020078001
2018,STATEN ISLAND,Other Enforcement,Closed,628,,,2.8312101910828025
2018,STATEN ISLAND,Other Enforcement,Open,1,1459.0000000000000000,,
2018,STATEN ISLAND,Overflowing Litter Baskets,Closed,92,,,1.7826086956521739
2018,STATEN ISLAND,Overflowing Recycling Baskets,Closed,1,,,1.00000000000000000000
2018,STATEN ISLAND,Recycling Enforcement,Closed,59,,,3.3389830508474576
2018,STATEN ISLAND,Request Large Bulky Item Collection,Closed,14138,,,3.1110482387890791
2018,STATEN ISLAND,Request Xmas Tree Collection,Closed,1,,,7.0000000000000000
2018,STATEN ISLAND,Sanitation Condition,Closed,4189,,,2.0964430651706851
2018,STATEN ISLAND,snow,Closed,729,,,1.8751714677640604
2018,STATEN ISLAND,Sweeping Complaint,Closed,13,,,1.9230769230769231
2018,STATEN ISLAND,Vacant Lot,Closed,361,,,45.1052631578947368
2018,Unspecified,Dirty Conditions,Closed,2,,,4.0000000000000000
2018,Unspecified,Sanitation Condition,Closed,5,,,2.4000000000000000
2018,,Derelict Vehicles,Closed,739,,,1.2706359945872801
2019,BRONX,Adopt-A-Basket,Closed,1,,,4.0000000000000000
2019,BRONX,Collection Truck Noise,Closed,8,,,2.1250000000000000
2019,BRONX,Derelict Bicycle,Closed,52,,,2.5000000000000000
2019,BRONX,Derelict Vehicles,Closed,6324,,,1.5110689437065149
2019,BRONX,Derelict Vehicles,Open,9,874.7777777777777778,,
2019,BRONX,Dirty Conditions,Closed,3746,,,2.6532301121195942
2019,BRONX,Graffiti,Closed,2671,,,140.8348932983901161
2019,BRONX,Graffiti,Open,1177,989.4409515717926933,761.6808176100628931,
2019,BRONX,Litter Basket Complaint,Closed,172,,,2.1220930232558140
2019,BRONX,Missed Collection,Closed,2840,,,2.6116197183098592
2019,BRONX,Missed Collection,Open,17,1031.2352941176470588,,
2019,BRONX,Other Enforcement,Closed,353,,,3.4107648725212465
2019,BRONX,Overflowing Litter Baskets,Closed,106,,,1.7452830188679245
2019,BRONX,Recycling Enforcement,Closed,34,,,2.7352941176470588
2019,BRONX,Request Large Bulky Item Collection,Closed,6019,,,2.6486127263665061
2019,BRONX,Request Xmas Tree Collection,Closed,1,,,1.00000000000000000000
2019,BRONX,Sanitation Condition,Closed,2700,,,1.8285185185185185
2019,BRONX,snow,Closed,185,,,1.8216216216216216
2019,BRONX,Sweeping Complaint,Closed,78,,,1.9487179487179487
2019,BRONX,Vacant Lot,Closed,126,,,36.0952380952380952
2019,BROOKLYN,Collection Truck Noise,Closed,28,,,2.6428571428571429
2019,BROOKLYN,Derelict Bicycle,Closed,891,,,4.8518518518518519
2019,BROOKLYN,Derelict Vehicles,Closed,13602,,,1.35134539038376709307
2019,BROOKLYN,Derelict Vehicles,Open,14,880.2142857142857143,,
2019,BROOKLYN,Dirty Conditions,Closed,9424,,,2.8374363327674024
2019,BROOKLYN,Dirty Conditions,Open,3,963.0000000000000000,,
2019,BROOKLYN,DSNY Spillage,Closed,1,,,8.0000000000000000
2019,BROOKLYN,Electronics Waste,Closed,8974,,,19.0858034321372855
2019,BROOKLYN,Employee Behavior,Closed,3,,,2.6666666666666667
2019,BROOKLYN,Foam Ban Enforcement,Closed,9,,,3.0000000000000000
2019,BROOKLYN,Graffiti,Closed,7756,,,153.0424187725631769
2019,BROOKLYN,Graffiti,Open,2469,948.2920210611583637,735.0124153498871332,
2019,BROOKLYN,Litter Basket Complaint,Closed,618,,,1.6197411003236246
2019,BROOKLYN,Missed Collection,Closed,13584,,,2.8715400471142521
2019,BROOKLYN,Missed Collection,Open,122,1029.5655737704918033,,
2019,BROOKLYN,Other Enforcement,Closed,1469,,,2.6317222600408441
2019,BROOKLYN,Overflowing Litter Baskets,Closed,70,,,1.3857142857142857
2019,BROOKLYN,Overflowing Recycling Baskets,Closed,2,,,2.0000000000000000
2019,BROOKLYN,Recycling Enforcement,Closed,177,,,3.2146892655367232
2019,BROOKLYN,Request Large Bulky Item Collection,Closed,36352,,,3.4455325704225352
2019,BROOKLYN,Request Xmas Tree Collection,Closed,2,,,3.0000000000000000
2019,BROOKLYN,Sanitation Condition,Closed,8500,,,1.7808235294117647
2019,BROOKLYN,snow,Closed,686,,,3.0626822157434402
2019,BROOKLYN,Sweeping Complaint,Closed,195,,,3.4410256410256410
2019,BROOKLYN,Vacant Lot,Closed,266,,,64.6766917293233083
2019,BROOKLYN,Vacant Lot,Open,3,1126.0000000000000000,,
2019,MANHATTAN,Collection Truck Noise,Closed,57,,,2.4736842105263158
2019,MANHATTAN,Derelict Bicycle,Closed,1037,,,4.3172613307618129
2019,MANHATTAN,Derelict Vehicles,Closed,755,,,2.1125827814569536
2019,MANHATTAN,Dirty Conditions,Closed,3886,,,2.7995367987647967
2019,MANHATTAN,Dirty Conditions,Open,1,1056.0000000000000000,,
2019,MANHATTAN,Foam Ban Enforcement,Closed,11,,,4.1818181818181818
2019,MANHATTAN,Graffiti,Closed,3858,,,138.2348367029548989
2019,MANHATTAN,Graffiti,Open,1098,991.4289617486338798,723.5651515151515152,
2019,MANHATTAN,Litter Basket Complaint,Closed,201,,,2.1741293532338308
2019,MANHATTAN,Missed Collection,Closed,2734,,,2.2381126554498903
2019,MANHATTAN,Missed Collection,Open,21,1031.2380952380952381,,
2019,MANHATTAN,Other Enforcement,Closed,857,,,2.9428238039673279
2019,MANHATTAN,Overflowing Litter Baskets,Closed,134,,,1.8208955223880597
2019,MANHATTAN,Recycling Enforcement,Closed,161,,,5.5652173913043478
2019,MANHATTAN,Request Large Bulky Item Collection,Closed,11367,,,3.6539104425090173
2019,MANHATTAN,Sanitation Condition,Closed,2238,,,1.3704200178731010
2019,MANHATTAN,snow,Closed,163,,,1.5705521472392638
2019,MANHATTAN,Sweeping Complaint,Closed,74,,,2.9459459459459459
2019,MANHATTAN,Vacant Lot,Closed,64,,,55.7031250000000000
2019,QUEENS,Adopt-A-Basket,Closed,1,,,1.00000000000000000000
2019,QUEENS,Collection Truck Noise,Closed,19,,,1.6315789473684211
2019,QUEENS,Collection Truck Noise,Open,15,922.0000000000000000,,
2019,QUEENS,Derelict Bicycle,Closed,252,,,2.6428571428571429
2019,QUEENS,Derelict Vehicles,Closed,8915,,,1.2311833987661245
2019,QUEENS,Derelict Vehicles,Open,4,872.2500000000000000,,
2019,QUEENS,Dirty Conditions,Closed,7891,,,2.7054872639716132
2019,QUEENS,Dirty Conditions,Open,15,930.9333333333333333,,
2019,QUEENS,Electronics Waste,Closed,3750,,,7.6994666666666667
2019,QUEENS,Foam Ban Enforcement,Closed,9,,,2.8888888888888889
2019,QUEENS,Graffiti,Closed,2019,,,171.9539375928677563
2019,QUEENS,Graffiti,Open,931,951.1643394199785177,610.2072213500784929,
2019,QUEENS,Litter Basket Complaint,Closed,264,,,2.1022727272727273
2019,QUEENS,Litter Basket Complaint,Open,10,922.0000000000000000,,
2019,QUEENS,Missed Collection,Closed,10675,,,2.9552224824355972
2019,QUEENS,Missed Collection,Open,177,983.7062146892655367,,
2019,QUEENS,Other Enforcement,Closed,1013,,,2.5399802566633761
2019,QUEENS,Other Enforcement,Open,28,921.4642857142857143,,
2019,QUEENS,Overflowing Litter Baskets,Closed,101,,,1.5445544554455446
2019,QUEENS,Recycling Enforcement,Closed,95,,,3.3684210526315789
2019,QUEENS,Request Large Bulky Item Collection,Closed,37056,,,4.1989421416234888
2019,QUEENS,Sanitation Condition,Closed,5898,,,1.9164123431671753
2019,QUEENS,Sanitation Condition,Open,31,921.5806451612903226,,
2019,QUEENS,snow,Closed,502,,,1.9482071713147410
2019,QUEENS,Sweeping Complaint,Closed,85,,,2.7176470588235294
2019,QUEENS,Sweeping Complaint,Open,24,921.3750000000000000,,
2019,QUEENS,Vacant Lot,Closed,245,,,25.8285714285714286
2019,QUEENS,Vacant Lot,Open,1,1168.0000000000000000,,
2019,STATEN ISLAND,Collection Truck Noise,Closed,4,,,2.7500000000000000
2019,STATEN ISLAND,Derelict Bicycle,Closed,12,,,2.0833333333333333
2019,STATEN ISLAND,Derelict Vehicles,Closed,1424,,,1.4164325842696629
2019,STATEN ISLAND,Derelict Vehicles,Open,2,857.0000000000000000,,
2019,STATEN ISLAND,Dirty Conditions,Closed,3686,,,2.4340748779164406
2019,STATEN ISLAND,Dirty Conditions,Open,4,1159.7500000000000000,,
2019,STATEN ISLAND,DSNY Spillage,Closed,1,,,1.00000000000000000000
2019,STATEN ISLAND,Electronics Waste,Closed,6088,,,2.4843955321944809
2019,STATEN ISLAND,Foam Ban Enforcement,Closed,3,,,6.0000000000000000
2019,STATEN ISLAND,Graffiti,Closed,249,,,127.7630522088353414
2019,STATEN ISLAND,Graffiti,Open,52,1036.8461538461538462,875.4137931034482759,
2019,STATEN ISLAND,Litter Basket Complaint,Closed,68,,,2.2794117647058824
2019,STATEN ISLAND,Missed Collection,Closed,7200,,,3.9933333333333333
2019,STATEN ISLAND,Missed Collection,Open,66,1028.0454545454545455,,
2019,STATEN ISLAND,Other Enforcement,Closed,340,,,2.4029411764705882
2019,STATEN ISLAND,Overflowing Litter Baskets,Closed,49,,,1.6734693877551020
2019,STATEN ISLAND,Overflowing Recycling Baskets,Closed,1,,,1.00000000000000000000
2019,STATEN ISLAND,Recycling Enforcement,Closed,29,,,5.2413793103448276
2019,STATEN ISLAND,Request Large Bulky Item Collection,Closed,8744,,,3.0805123513266240
2019,STATEN ISLAND,Sanitation Condition,Closed,2131,,,1.9990614734866260
2019,STATEN ISLAND,snow,Closed,349,,,2.0916905444126074
2019,STATEN ISLAND,snow,Open,2,1158.0000000000000000,,
2019,STATEN ISLAND,Sweeping Complaint,Closed,8,,,1.6250000000000000
2019,STATEN ISLAND,Vacant Lot,Closed,155,,,42.9741935483870968
2019,Unspecified,Derelict Bicycle,Closed,2,,,1.5000000000000000
2019,Unspecified,Derelict Vehicles,Closed,9,,,2.1111111111111111
2019,Unspecified,Dirty Conditions,Closed,58,,,2.5862068965517241
2019,Unspecified,Graffiti,Open,9,898.5555555555555556,794.0000000000000000,
2019,Unspecified,Missed Collection,Open,4,1035.5000000000000000,,
2019,Unspecified,Other Enforcement,Closed,2,,,2.0000000000000000
2019,Unspecified,Sanitation Condition,Closed,6,,,2.5000000000000000
2019,Unspecified,snow,Closed,34,,,0.97058823529411764706
2019,,Derelict Vehicles,Closed,1778,,,1.7362204724409449
2020,BRONX,Derelict Bicycle,Closed,110,,,1.7454545454545455
2020,BRONX,Derelict Vehicles,Closed,6482,,,1.5256093798210429
2020,BRONX,Derelict Vehicles,Open,11,834.5454545454545455,,
2020,BRONX,Dirty Conditions,Closed,4238,,,11.5778669183577159
2020,BRONX,Dirty Conditions,Open,2,730.0000000000000000,,
2020,BRONX,DSNY Spillage,Closed,2,,,2.0000000000000000
