year,borough,community_board,complaint_type,status_cal,count,avg,avg,avg
2016,MANHATTAN,105,Graffiti,Closed,110,,,188.7272727272727273
2016,MANHATTAN,105,Graffiti,Open,2,1984.5000000000000000,1978.5000000000000000,
2016,MANHATTAN,105,Litter Basket Complaint,Closed,45,,,1.2666666666666667
2016,MANHATTAN,105,Missed Collection,Closed,148,,,1.2837837837837838
2016,MANHATTAN,105,Other Enforcement,Closed,181,,,2.2817679558011050
2016,MANHATTAN,105,Overflowing Litter Baskets,Closed,25,,,1.00000000000000000000
2016,MANHATTAN,105,Recycling Enforcement,Closed,36,,,10.6944444444444444
2016,MANHATTAN,105,Sanitation Condition,Closed,271,,,0.97785977859778597786
2016,MANHATTAN,105,snow,Closed,34,,,2.7647058823529412
2016,MANHATTAN,105,Sweeping Complaint,Closed,1,,,1.00000000000000000000
2016,MANHATTAN,105,Vacant Lot,Closed,1,,,5.0000000000000000
2016,MANHATTAN,106,Adopt-A-Basket,Closed,2,,,1.00000000000000000000
2016,MANHATTAN,106,Collection Truck Noise,Closed,5,,,0.80000000000000000000
2016,MANHATTAN,106,Derelict Bicycle,Closed,44,,,1.2272727272727273
2016,MANHATTAN,106,Derelict Vehicles,Closed,23,,,1.4347826086956522
2016,MANHATTAN,106,Dirty Conditions,Closed,295,,,2.1627118644067797
2016,MANHATTAN,106,Graffiti,Closed,81,,,189.8024691358024691
2016,MANHATTAN,106,Graffiti,Open,6,2222.8333333333333333,2100.5000000000000000,
2016,MANHATTAN,106,Litter Basket Complaint,Closed,30,,,1.00000000000000000000
2016,MANHATTAN,106,Missed Collection,Closed,151,,,0.91390728476821192053
2016,MANHATTAN,106,Other Enforcement,Closed,95,,,2.1684210526315789
2016,MANHATTAN,106,Overflowing Litter Baskets,Closed,10,,,1.00000000000000000000
2016,MANHATTAN,106,Overflowing Recycling Baskets,Closed,2,,,1.5000000000000000
2016,MANHATTAN,106,Recycling Enforcement,Closed,20,,,9.8000000000000000
2016,MANHATTAN,106,Sanitation Condition,Closed,187,,,0.88770053475935828877
2016,MANHATTAN,106,snow,Closed,33,,,2.6969696969696970
2016,MANHATTAN,106,Sweeping Complaint,Closed,5,,,2.4000000000000000
2016,MANHATTAN,106,Vacant Lot,Closed,2,,,36.0000000000000000
2016,MANHATTAN,107,Adopt-A-Basket,Closed,3,,,1.3333333333333333
2016,MANHATTAN,107,Collection Truck Noise,Closed,16,,,2.8125000000000000
2016,MANHATTAN,107,Derelict Bicycle,Closed,66,,,1.6060606060606061
2016,MANHATTAN,107,Derelict Vehicles,Closed,22,,,2.0000000000000000
2016,MANHATTAN,107,Dirty Conditions,Closed,483,,,2.2194616977225673
2016,MANHATTAN,107,Graffiti,Closed,141,,,158.6453900709219858
2016,MANHATTAN,107,Graffiti,Open,3,2100.3333333333333333,2042.0000000000000000,
2016,MANHATTAN,107,Litter Basket Complaint,Closed,88,,,1.7159090909090909
2016,MANHATTAN,107,Missed Collection,Closed,177,,,1.5084745762711864
2016,MANHATTAN,107,Other Enforcement,Closed,148,,,2.4864864864864865
2016,MANHATTAN,107,Overflowing Litter Baskets,Closed,34,,,1.0294117647058824
2016,MANHATTAN,107,Overflowing Recycling Baskets,Closed,6,,,0.50000000000000000000
2016,MANHATTAN,107,Recycling Enforcement,Closed,15,,,2.4000000000000000
2016,MANHATTAN,107,Sanitation Condition,Closed,279,,,1.2258064516129032
2016,MANHATTAN,107,snow,Closed,68,,,4.2058823529411765
2016,MANHATTAN,107,Sweeping Complaint,Closed,39,,,1.8205128205128205
2016,MANHATTAN,107,Vacant Lot,Closed,3,,,12.3333333333333333
2016,MANHATTAN,108,Adopt-A-Basket,Closed,1,,,2.0000000000000000
2016,MANHATTAN,108,Collection Truck Noise,Closed,14,,,1.2142857142857143
2016,MANHATTAN,108,Derelict Bicycle,Closed,149,,,0.95973154362416107383
2016,MANHATTAN,108,Derelict Vehicles,Closed,54,,,1.6666666666666667
2016,MANHATTAN,108,Dirty Conditions,Closed,657,,,2.1719939117199391
2016,MANHATTAN,108,Graffiti,Closed,219,,,175.5251141552511416
2016,MANHATTAN,108,Graffiti,Open,6,2188.8333333333333333,1980.0000000000000000,
2016,MANHATTAN,108,Litter Basket Complaint,Closed,26,,,1.0769230769230769
2016,MANHATTAN,108,Missed Collection,Closed,242,,,0.73140495867768595041
2016,MANHATTAN,108,Other Enforcement,Closed,134,,,1.7985074626865672
2016,MANHATTAN,108,Overflowing Litter Baskets,Closed,41,,,1.4634146341463415
2016,MANHATTAN,108,Recycling Enforcement,Closed,20,,,5.8000000000000000
2016,MANHATTAN,108,Sanitation Condition,Closed,284,,,0.87676056338028169014
2016,MANHATTAN,108,snow,Closed,74,,,4.4189189189189189
2016,MANHATTAN,108,Sweeping Complaint,Closed,34,,,1.9705882352941176
2016,MANHATTAN,108,Vacant Lot,Closed,3,,,9.6666666666666667
2016,MANHATTAN,109,Collection Truck Noise,Closed,2,,,0.50000000000000000000
2016,MANHATTAN,109,Derelict Bicycle,Closed,9,,,7.4444444444444444
2016,MANHATTAN,109,Derelict Vehicles,Closed,34,,,1.1176470588235294
2016,MANHATTAN,109,Dirty Conditions,Closed,231,,,2.3809523809523810
2016,MANHATTAN,109,Graffiti,Closed,148,,,155.6621621621621622
2016,MANHATTAN,109,Litter Basket Complaint,Closed,21,,,2.7619047619047619
2016,MANHATTAN,109,Missed Collection,Closed,50,,,1.0400000000000000
2016,MANHATTAN,109,Other Enforcement,Closed,45,,,2.1555555555555556
2016,MANHATTAN,109,Overflowing Litter Baskets,Closed,15,,,0.73333333333333333333
2016,MANHATTAN,109,Overflowing Recycling Baskets,Closed,1,,,0.00000000000000000000
2016,MANHATTAN,109,Recycling Enforcement,Closed,2,,,2.0000000000000000
2016,MANHATTAN,109,Sanitation Condition,Closed,144,,,1.3680555555555556
2016,MANHATTAN,109,snow,Closed,25,,,5.4800000000000000
2016,MANHATTAN,109,Sweeping Complaint,Closed,11,,,1.1818181818181818
2016,MANHATTAN,109,Vacant Lot,Closed,8,,,37.5000000000000000
2016,MANHATTAN,110,Adopt-A-Basket,Closed,4,,,3.5000000000000000
2016,MANHATTAN,110,Derelict Bicycle,Closed,22,,,4.9545454545454545
2016,MANHATTAN,110,Derelict Vehicles,Closed,108,,,1.5370370370370370
2016,MANHATTAN,110,Dirty Conditions,Closed,435,,,1.9724137931034483
2016,MANHATTAN,110,Graffiti,Closed,309,,,151.9385113268608414
2016,MANHATTAN,110,Graffiti,Open,9,2048.2222222222222222,1905.7500000000000000,
2016,MANHATTAN,110,Litter Basket Complaint,Closed,33,,,2.1515151515151515
2016,MANHATTAN,110,Missed Collection,Closed,295,,,1.6576271186440678
2016,MANHATTAN,110,Other Enforcement,Closed,90,,,2.1444444444444444
2016,MANHATTAN,110,Overflowing Litter Baskets,Closed,46,,,1.6086956521739130
2016,MANHATTAN,110,Overflowing Recycling Baskets,Closed,1,,,1.00000000000000000000
2016,MANHATTAN,110,Recycling Enforcement,Closed,5,,,1.4000000000000000
2016,MANHATTAN,110,Sanitation Condition,Closed,326,,,2.4815950920245399
2016,MANHATTAN,110,snow,Closed,36,,,5.7500000000000000
2016,MANHATTAN,110,Sweeping Complaint,Closed,47,,,2.2765957446808511
2016,MANHATTAN,110,Vacant Lot,Closed,14,,,21.4285714285714286
2016,MANHATTAN,110,Vacant Lot,Open,1,2181.0000000000000000,,
2016,MANHATTAN,111,Adopt-A-Basket,Closed,1,,,3.0000000000000000
2016,MANHATTAN,111,Derelict Bicycle,Closed,7,,,1.1428571428571429
2016,MANHATTAN,111,Derelict Vehicles,Closed,106,,,1.3207547169811321
2016,MANHATTAN,111,Dirty Conditions,Closed,278,,,2.1402877697841727
2016,MANHATTAN,111,Graffiti,Closed,216,,,162.4907407407407407
2016,MANHATTAN,111,Graffiti,Open,3,2104.6666666666666667,1980.0000000000000000,
2016,MANHATTAN,111,Litter Basket Complaint,Closed,42,,,1.1190476190476190
2016,MANHATTAN,111,Missed Collection,Closed,104,,,0.97115384615384615385
2016,MANHATTAN,111,Other Enforcement,Closed,42,,,2.5238095238095238
2016,MANHATTAN,111,Overflowing Litter Baskets,Closed,25,,,1.00000000000000000000
2016,MANHATTAN,111,Recycling Enforcement,Closed,5,,,1.8000000000000000
2016,MANHATTAN,111,Sanitation Condition,Closed,213,,,1.0938967136150235
2016,MANHATTAN,111,snow,Closed,32,,,4.7812500000000000
2016,MANHATTAN,111,Sweeping Complaint,Closed,6,,,1.5000000000000000
2016,MANHATTAN,111,Vacant Lot,Closed,20,,,37.7500000000000000
2016,MANHATTAN,112,Adopt-A-Basket,Closed,41,,,2.1463414634146341
2016,MANHATTAN,112,Collection Truck Noise,Closed,6,,,1.00000000000000000000
2016,MANHATTAN,112,Derelict Bicycle,Closed,14,,,2.5000000000000000
2016,MANHATTAN,112,Derelict Vehicles,Closed,60,,,1.9166666666666667
2016,MANHATTAN,112,Dirty Conditions,Closed,407,,,2.5626535626535627
2016,MANHATTAN,112,Graffiti,Closed,284,,,153.6971830985915493
2016,MANHATTAN,112,Graffiti,Open,20,2113.8500000000000000,1959.5714285714285714,
2016,MANHATTAN,112,Litter Basket Complaint,Closed,69,,,2.1594202898550725
2016,MANHATTAN,112,Missed Collection,Closed,156,,,1.4551282051282051
2016,MANHATTAN,112,Other Enforcement,Closed,106,,,1.9905660377358491
2016,MANHATTAN,112,Overflowing Litter Baskets,Closed,28,,,1.1785714285714286
2016,MANHATTAN,112,Overflowing Recycling Baskets,Closed,1,,,3.0000000000000000
2016,MANHATTAN,112,Recycling Enforcement,Closed,13,,,2.1538461538461538
2016,MANHATTAN,112,Sanitation Condition,Closed,263,,,1.3650190114068441
2016,MANHATTAN,112,snow,Closed,50,,,4.6000000000000000
2016,MANHATTAN,112,Sweeping Complaint,Closed,13,,,2.5384615384615385
2016,MANHATTAN,112,Vacant Lot,Closed,14,,,13.2857142857142857
2016,MANHATTAN,164,Dirty Conditions,Closed,1,,,2.0000000000000000
2016,MANHATTAN,164,Sanitation Condition,Closed,1,,,4.0000000000000000
2016,MANHATTAN,208,Dirty Conditions,Closed,10,,,2.3000000000000000
2016,MANHATTAN,208,Graffiti,Closed,1,,,102.0000000000000000
2016,MANHATTAN,208,Sanitation Condition,Closed,2,,,2.0000000000000000
2016,MANHATTAN,208,snow,Closed,4,,,7.2500000000000000
2016,MANHATTAN,,Derelict Bicycle,Closed,10,,,3.1000000000000000
2016,MANHATTAN,,Dirty Conditions,Closed,48,,,3.1041666666666667
2016,MANHATTAN,,Graffiti,Closed,100,,,122.9800000000000000
2016,MANHATTAN,,Graffiti,Open,80,2116.0250000000000000,1887.0000000000000000,
2016,MANHATTAN,,Litter Basket Complaint,Closed,8,,,1.3750000000000000
2016,MANHATTAN,,Other Enforcement,Closed,12,,,2.0000000000000000
2016,MANHATTAN,,Overflowing Litter Baskets,Closed,4,,,2.0000000000000000
2016,MANHATTAN,,Recycling Enforcement,Closed,2,,,14.5000000000000000
2016,MANHATTAN,,Sanitation Condition,Closed,51,,,0.86274509803921568627
2016,MANHATTAN,,snow,Closed,9,,,1.6666666666666667
2016,QUEENS,401,Adopt-A-Basket,Closed,4,,,3.0000000000000000
2016,QUEENS,401,Collection Truck Noise,Closed,10,,,1.1000000000000000
2016,QUEENS,401,Derelict Bicycle,Closed,29,,,2.1379310344827586
2016,QUEENS,401,Dirty Conditions,Closed,768,,,4.2591145833333333
2016,QUEENS,401,Graffiti,Closed,307,,,137.3745928338762215
2016,QUEENS,401,Graffiti,Open,10,2073.6000000000000000,2033.2000000000000000,
2016,QUEENS,401,Litter Basket Complaint,Closed,90,,,1.8444444444444444
2016,QUEENS,401,Missed Collection,Closed,588,,,1.7023809523809524
2016,QUEENS,401,Other Enforcement,Closed,185,,,4.3891891891891892
2016,QUEENS,401,Overflowing Litter Baskets,Closed,15,,,1.2000000000000000
2016,QUEENS,401,Recycling Enforcement,Closed,22,,,6.0454545454545455
2016,QUEENS,401,Sanitation Condition,Closed,844,,,1.3068720379146919
2016,QUEENS,401,snow,Closed,143,,,6.2307692307692308
2016,QUEENS,401,Sweeping Complaint,Closed,25,,,1.4400000000000000
2016,QUEENS,401,Vacant Lot,Closed,21,,,35.1428571428571429
2016,QUEENS,402,Adopt-A-Basket,Closed,3,,,7.0000000000000000
2016,QUEENS,402,Collection Truck Noise,Closed,2,,,0.50000000000000000000
2016,QUEENS,402,Derelict Bicycle,Closed,18,,,1.5000000000000000
2016,QUEENS,402,Derelict Vehicles,Closed,569,,,0.58875219683655536028
2016,QUEENS,402,Dirty Conditions,Closed,461,,,4.3514099783080260
2016,QUEENS,402,Graffiti,Closed,144,,,135.9166666666666667
2016,QUEENS,402,Graffiti,Open,4,2069.0000000000000000,1881.0000000000000000,
2016,QUEENS,402,Litter Basket Complaint,Closed,51,,,0.96078431372549019608
2016,QUEENS,402,Missed Collection,Closed,171,,,1.4444444444444444
2016,QUEENS,402,Other Enforcement,Closed,107,,,4.6542056074766355
2016,QUEENS,402,Overflowing Litter Baskets,Closed,19,,,0.94736842105263157895
2016,QUEENS,402,Recycling Enforcement,Closed,5,,,4.4000000000000000
2016,QUEENS,402,Sanitation Condition,Closed,438,,,1.8675799086757991
2016,QUEENS,402,snow,Closed,99,,,6.2121212121212121
2016,QUEENS,402,Sweeping Complaint,Closed,22,,,1.2272727272727273
2016,QUEENS,402,Vacant Lot,Closed,14,,,14.1428571428571429
2016,QUEENS,403,Collection Truck Noise,Closed,1,,,0.00000000000000000000
2016,QUEENS,403,Derelict Bicycle,Closed,32,,,2.9687500000000000
2016,QUEENS,403,Derelict Vehicles,Closed,512,,,0.56054687500000000000
2016,QUEENS,403,Dirty Conditions,Closed,553,,,3.8770343580470163
2016,QUEENS,403,Graffiti,Closed,186,,,164.0376344086021505
2016,QUEENS,403,Graffiti,Open,7,2053.1428571428571429,1881.0000000000000000,
2016,QUEENS,403,Litter Basket Complaint,Closed,38,,,2.4736842105263158
2016,QUEENS,403,Missed Collection,Closed,243,,,1.7489711934156379
2016,QUEENS,403,Other Enforcement,Closed,101,,,3.2079207920792079
2016,QUEENS,403,Overflowing Litter Baskets,Closed,11,,,1.5454545454545455
2016,QUEENS,403,Recycling Enforcement,Closed,7,,,3.8571428571428571
2016,QUEENS,403,Sanitation Condition,Closed,450,,,1.1044444444444444
2016,QUEENS,403,snow,Closed,72,,,6.2222222222222222
2016,QUEENS,403,Sweeping Complaint,Closed,42,,,1.8809523809523810
2016,QUEENS,403,Vacant Lot,Closed,11,,,19.1818181818181818
2016,QUEENS,404,Adopt-A-Basket,Closed,1,,,4.0000000000000000
2016,QUEENS,404,Derelict Bicycle,Closed,41,,,1.1463414634146341
2016,QUEENS,404,Derelict Vehicles,Closed,257,,,0.57976653696498054475
2016,QUEENS,404,Dirty Conditions,Closed,382,,,4.1675392670157068
2016,QUEENS,404,Graffiti,Closed,107,,,132.3551401869158879
2016,QUEENS,404,Graffiti,Open,4,2197.5000000000000000,,
2016,QUEENS,404,Litter Basket Complaint,Closed,27,,,2.0740740740740741
2016,QUEENS,404,Missed Collection,Closed,272,,,1.2830882352941176
2016,QUEENS,404,Other Enforcement,Closed,64,,,3.7968750000000000
2016,QUEENS,404,Overflowing Litter Baskets,Closed,7,,,1.7142857142857143
2016,QUEENS,404,Recycling Enforcement,Closed,8,,,2.5000000000000000
2016,QUEENS,404,Sanitation Condition,Closed,366,,,1.0655737704918033
2016,QUEENS,404,snow,Closed,72,,,6.5138888888888889
2016,QUEENS,404,Sweeping Complaint,Closed,13,,,1.6923076923076923
2016,QUEENS,404,Vacant Lot,Closed,6,,,15.6666666666666667
2016,QUEENS,405,Adopt-A-Basket,Closed,1,,,6.0000000000000000
2016,QUEENS,405,Collection Truck Noise,Closed,1,,,4.0000000000000000
2016,QUEENS,405,Derelict Bicycle,Closed,17,,,1.00000000000000000000
2016,QUEENS,405,Derelict Vehicles,Closed,580,,,0.59655172413793103448
2016,QUEENS,405,Dirty Conditions,Closed,1141,,,4.2629272567922875
2016,QUEENS,405,Graffiti,Closed,90,,,132.8888888888888889
2016,QUEENS,405,Graffiti,Open,4,2057.5000000000000000,1881.0000000000000000,
2016,QUEENS,405,Litter Basket Complaint,Closed,64,,,1.0937500000000000
2016,QUEENS,405,Missed Collection,Closed,831,,,1.6425992779783394
2016,QUEENS,405,Other Enforcement,Closed,258,,,3.8837209302325581
2016,QUEENS,405,Overflowing Litter Baskets,Closed,44,,,0.97727272727272727273
2016,QUEENS,405,Recycling Enforcement,Closed,32,,,4.7812500000000000
2016,QUEENS,405,Sanitation Condition,Closed,893,,,1.3538633818589026
2016,QUEENS,405,snow,Closed,196,,,5.9897959183673469
2016,QUEENS,405,Sweeping Complaint,Closed,27,,,1.3703703703703704
2016,QUEENS,405,Vacant Lot,Closed,21,,,21.0952380952380952
2016,QUEENS,406,Collection Truck Noise,Closed,4,,,1.2500000000000000
2016,QUEENS,406,Derelict Bicycle,Closed,4,,,0.75000000000000000000
2016,QUEENS,406,Derelict Vehicles,Closed,85,,,1.1764705882352941
2016,QUEENS,406,Dirty Conditions,Closed,454,,,5.8017621145374449
2016,QUEENS,406,Graffiti,Closed,29,,,138.7931034482758621
2016,QUEENS,406,Graffiti,Open,3,2111.3333333333333333,2156.0000000000000000,
2016,QUEENS,406,Litter Basket Complaint,Closed,41,,,1.6829268292682927
2016,QUEENS,406,Missed Collection,Closed,352,,,1.0482954545454545
2016,QUEENS,406,Other Enforcement,Closed,102,,,4.0392156862745098
2016,QUEENS,406,Overflowing Litter Baskets,Closed,18,,,1.0555555555555556
2016,QUEENS,406,Recycling Enforcement,Closed,8,,,2.7500000000000000
2016,QUEENS,406,Sanitation Condition,Closed,384,,,0.95833333333333333333
2016,QUEENS,406,snow,Closed,144,,,5.7083333333333333
2016,QUEENS,406,Sweeping Complaint,Closed,23,,,0.95652173913043478261
2016,QUEENS,406,Vacant Lot,Closed,3,,,26.6666666666666667
2016,QUEENS,407,Adopt-A-Basket,Closed,4,,,1.2500000000000000
2016,QUEENS,407,Collection Truck Noise,Closed,6,,,2.6666666666666667
2016,QUEENS,407,Derelict Bicycle,Closed,5,,,6.0000000000000000
2016,QUEENS,407,Derelict Vehicles,Closed,588,,,1.0748299319727891
2016,QUEENS,407,Dirty Conditions,Closed,892,,,3.9831838565022422
2016,QUEENS,407,Graffiti,Closed,145,,,129.0206896551724138
2016,QUEENS,407,Graffiti,Open,12,2121.6666666666666667,2003.0000000000000000,
2016,QUEENS,407,Litter Basket Complaint,Closed,29,,,1.9655172413793103
2016,QUEENS,407,Missed Collection,Closed,1565,,,3.2038338658146965
2016,QUEENS,407,Other Enforcement,Closed,264,,,3.5795454545454545
2016,QUEENS,407,Overflowing Litter Baskets,Closed,24,,,1.7083333333333333
2016,QUEENS,407,Recycling Enforcement,Closed,11,,,4.0000000000000000
2016,QUEENS,407,Sanitation Condition,Closed,940,,,1.6521276595744681
2016,QUEENS,407,snow,Closed,229,,,5.3406113537117904
2016,QUEENS,407,Sweeping Complaint,Closed,36,,,1.8611111111111111
2016,QUEENS,407,Vacant Lot,Closed,41,,,20.5609756097560976
2016,QUEENS,408,Adopt-A-Basket,Closed,1,,,2.0000000000000000
2016,QUEENS,408,Collection Truck Noise,Closed,3,,,0.66666666666666666667
2016,QUEENS,408,Derelict Bicycle,Closed,8,,,1.6250000000000000
2016,QUEENS,408,Derelict Vehicles,Closed,329,,,1.2249240121580547
2016,QUEENS,408,Dirty Conditions,Closed,521,,,4.8349328214971209
2016,QUEENS,408,Graffiti,Closed,43,,,144.1860465116279070
2016,QUEENS,408,Litter Basket Complaint,Closed,30,,,2.1000000000000000
2016,QUEENS,408,Missed Collection,Closed,840,,,2.1202380952380952
2016,QUEENS,408,Other Enforcement,Closed,90,,,4.5777777777777778
2016,QUEENS,408,Overflowing Litter Baskets,Closed,13,,,2.0000000000000000
2016,QUEENS,408,Recycling Enforcement,Closed,14,,,3.7142857142857143
2016,QUEENS,408,Sanitation Condition,Closed,685,,,1.7299270072992701
2016,QUEENS,408,snow,Closed,175,,,5.3714285714285714
2016,QUEENS,408,Sweeping Complaint,Closed,25,,,2.4000000000000000
2016,QUEENS,408,Vacant Lot,Closed,14,,,30.4285714285714286
2016,QUEENS,409,Adopt-A-Basket,Closed,1,,,1.00000000000000000000
2016,QUEENS,409,Collection Truck Noise,Closed,3,,,0.33333333333333333333
2016,QUEENS,409,Derelict Bicycle,Closed,6,,,1.00000000000000000000
2016,QUEENS,409,Derelict Vehicles,Closed,1118,,,0.62522361359570661896
2016,QUEENS,409,Dirty Conditions,Closed,1028,,,4.3443579766536965
2016,QUEENS,409,Graffiti,Closed,118,,,131.6101694915254237
2016,QUEENS,409,Graffiti,Open,2,2024.5000000000000000,1881.0000000000000000,
2016,QUEENS,409,Litter Basket Complaint,Closed,20,,,2.0000000000000000
2016,QUEENS,409,Missed Collection,Closed,393,,,1.5725190839694656
2016,QUEENS,409,Other Enforcement,Closed,139,,,3.3884892086330935
2016,QUEENS,409,Overflowing Litter Baskets,Closed,19,,,1.6315789473684211
2016,QUEENS,409,Overflowing Recycling Baskets,Closed,1,,,1.00000000000000000000
2016,QUEENS,409,Recycling Enforcement,Closed,5,,,5.6000000000000000
2016,QUEENS,409,Sanitation Condition,Closed,861,,,1.2473867595818815
2016,QUEENS,409,snow,Closed,141,,,5.5886524822695035
2016,QUEENS,409,Sweeping Complaint,Closed,5,,,2.0000000000000000
2016,QUEENS,409,Vacant Lot,Closed,39,,,17.0512820512820513
2016,QUEENS,410,Adopt-A-Basket,Closed,3,,,3.3333333333333333
2016,QUEENS,410,Derelict Bicycle,Closed,4,,,5.0000000000000000
2016,QUEENS,410,Derelict Vehicles,Closed,874,,,0.58695652173913043478
2016,QUEENS,410,Dirty Conditions,Closed,827,,,4.5175332527206771
2016,QUEENS,410,Graffiti,Closed,65,,,85.7384615384615385
2016,QUEENS,410,Graffiti,Open,1,2016.0000000000000000,1948.0000000000000000,
2016,QUEENS,410,Litter Basket Complaint,Closed,31,,,1.5161290322580645
2016,QUEENS,410,Missed Collection,Closed,2661,,,2.3957158962795941
2016,QUEENS,410,Other Enforcement,Closed,214,,,3.2149532710280374
2016,QUEENS,410,Overflowing Litter Baskets,Closed,16,,,0.81250000000000000000
2016,QUEENS,410,Recycling Enforcement,Closed,12,,,3.2500000000000000
2016,QUEENS,410,Sanitation Condition,Closed,838,,,1.5357995226730310
2016,QUEENS,410,snow,Closed,99,,,4.5757575757575758
2016,QUEENS,410,Sweeping Complaint,Closed,2,,,2.0000000000000000
2016,QUEENS,410,Vacant Lot,Closed,60,,,16.2666666666666667
2016,QUEENS,411,Adopt-A-Basket,Closed,2,,,1.5000000000000000
2016,QUEENS,411,Collection Truck Noise,Closed,3,,,0.33333333333333333333
2016,QUEENS,411,Derelict Bicycle,Closed,2,,,2.0000000000000000
2016,QUEENS,411,Derelict Vehicles,Closed,124,,,0.91129032258064516129
2016,QUEENS,411,Dirty Conditions,Closed,416,,,5.0480769230769231
2016,QUEENS,411,Graffiti,Closed,60,,,141.2833333333333333
2016,QUEENS,411,Graffiti,Open,5,2158.4000000000000000,,
2016,QUEENS,411,Litter Basket Complaint,Closed,17,,,1.2352941176470588
2016,QUEENS,411,Missed Collection,Closed,736,,,1.0244565217391304
2016,QUEENS,411,Other Enforcement,Closed,82,,,4.2804878048780488
2016,QUEENS,411,Overflowing Litter Baskets,Closed,17,,,0.94117647058823529412
2016,QUEENS,411,Overflowing Recycling Baskets,Closed,1,,,0.00000000000000000000
2016,QUEENS,411,Recycling Enforcement,Closed,3,,,6.0000000000000000
2016,QUEENS,411,Sanitation Condition,Closed,502,,,1.0179282868525896
2016,QUEENS,411,snow,Closed,177,,,4.7966101694915254
2016,QUEENS,411,Sweeping Complaint,Closed,1,,,1.00000000000000000000
2016,QUEENS,411,Vacant Lot,Closed,15,,,8.4666666666666667
2016,QUEENS,412,Adopt-A-Basket,Closed,3,,,5.0000000000000000
2016,QUEENS,412,Collection Truck Noise,Closed,5,,,2.4000000000000000
2016,QUEENS,412,Derelict Bicycle,Closed,4,,,2.7500000000000000
2016,QUEENS,412,Derelict Vehicles,Closed,2288,,,1.3894230769230769
2016,QUEENS,412,Dirty Conditions,Closed,1527,,,4.5225933202357564
2016,QUEENS,412,Graffiti,Closed,99,,,131.4141414141414141
2016,QUEENS,412,Graffiti,Open,4,1996.0000000000000000,1881.0000000000000000,
2016,QUEENS,412,Litter Basket Complaint,Closed,71,,,2.1971830985915493
2016,QUEENS,412,Missed Collection,Closed,1173,,,2.6283034953111679
2016,QUEENS,412,Other Enforcement,Closed,243,,,3.9259259259259259
2016,QUEENS,412,Overflowing Litter Baskets,Closed,31,,,2.6451612903225806
2016,QUEENS,412,Recycling Enforcement,Closed,16,,,9.0625000000000000
2016,QUEENS,412,Sanitation Condition,Closed,1963,,,2.2536933265410087
2016,QUEENS,412,snow,Closed,147,,,4.5170068027210884
2016,QUEENS,412,Sweeping Complaint,Closed,13,,,2.3076923076923077
2016,QUEENS,412,Vacant Lot,Closed,197,,,19.8680203045685279
2016,QUEENS,413,Derelict Vehicles,Closed,1079,,,0.96663577386468952734
2016,QUEENS,413,Dirty Conditions,Closed,875,,,4.6914285714285714
2016,QUEENS,413,Graffiti,Closed,51,,,159.8039215686274510
2016,QUEENS,413,Litter Basket Complaint,Closed,49,,,2.5102040816326531
2016,QUEENS,413,Missed Collection,Closed,837,,,1.6989247311827957
2016,QUEENS,413,Other Enforcement,Closed,153,,,3.6666666666666667
2016,QUEENS,413,Overflowing Litter Baskets,Closed,23,,,1.3478260869565217
2016,QUEENS,413,Overflowing Recycling Baskets,Closed,1,,,1.00000000000000000000
2016,QUEENS,413,Recycling Enforcement,Closed,18,,,7.8888888888888889
2016,QUEENS,413,Sanitation Condition,Closed,976,,,1.6997950819672131
2016,QUEENS,413,snow,Closed,148,,,4.6689189189189189
2016,QUEENS,413,Sweeping Complaint,Closed,5,,,2.6000000000000000
2016,QUEENS,413,Vacant Lot,Closed,47,,,14.3404255319148936
2016,QUEENS,414,Derelict Bicycle,Closed,2,,,0.50000000000000000000
2016,QUEENS,414,Derelict Vehicles,Closed,109,,,1.3302752293577982
2016,QUEENS,414,Dirty Conditions,Closed,417,,,5.0287769784172662
2016,QUEENS,414,Graffiti,Closed,28,,,121.0000000000000000
2016,QUEENS,414,Graffiti,Open,3,2058.3333333333333333,2035.0000000000000000,
2016,QUEENS,414,Litter Basket Complaint,Closed,13,,,1.1538461538461538
2016,QUEENS,414,Missed Collection,Closed,302,,,1.2119205298013245
2016,QUEENS,414,Other Enforcement,Closed,71,,,6.5492957746478873
2016,QUEENS,414,Overflowing Litter Baskets,Closed,7,,,0.28571428571428571429
2016,QUEENS,414,Recycling Enforcement,Closed,13,,,4.4615384615384615
2016,QUEENS,414,Sanitation Condition,Closed,396,,,1.4469696969696970
2016,QUEENS,414,snow,Closed,60,,,5.0666666666666667
2016,QUEENS,414,Sweeping Complaint,Closed,5,,,1.6000000000000000
2016,QUEENS,414,Vacant Lot,Closed,129,,,16.1162790697674419
2016,QUEENS,414,Vacant Lot,Open,1,2073.0000000000000000,,
2016,QUEENS,480,Sanitation Condition,Closed,1,,,1.00000000000000000000
2016,QUEENS,481,Dirty Conditions,Closed,2,,,3.0000000000000000
2016,QUEENS,481,Sanitation Condition,Closed,2,,,0.00000000000000000000
2016,QUEENS,482,Dirty Conditions,Closed,1,,,1.00000000000000000000
2016,QUEENS,482,Sanitation Condition,Closed,1,,,2.0000000000000000
2016,QUEENS,484,Sanitation Condition,Closed,3,,,1.3333333333333333
2016,QUEENS,,Collection Truck Noise,Closed,3,,,-145.0000000000000000
2016,QUEENS,,Collection Truck Noise,Open,12,2031.0000000000000000,,
