year,borough,community_board,count,avg,avg,avg
2018,BRONX,209,3881,1351.4333333333333333,1140.5000000000000000,9.5222020254479356
2018,BRONX,210,5397,1316.4375000000000000,1123.3000000000000000,4.7437279316112247
2018,BRONX,211,3810,1389.6800000000000000,1167.7777777777777778,7.7775429326287979
2018,BRONX,212,6966,1381.9000000000000000,1279.3333333333333333,5.1924956871765382
2018,BRONX,226,17,,,3.0588235294117647
2018,BRONX,227,3,,,63.3333333333333333
2018,BRONX,228,9,,,47.8888888888888889
2018,BRONX,401,890,,,0.73595505617977528090
2018,BRONX,,1351,1357.7514450867052023,,2.4002403846153846
2018,BROOKLYN,301,12255,1376.1909090909090909,1277.7948717948717949,15.6374639769452450
2018,BROOKLYN,302,6333,1368.5666666666666667,1211.7368421052631579,7.6958591147072822
2018,BROOKLYN,303,11567,1365.5945945945945946,1294.3913043478260870,11.5724197745013010
2018,BROOKLYN,304,7064,1346.5181818181818182,1217.7422680412371134,12.5625539257981018
2018,BROOKLYN,305,10494,1319.1714285714285714,1198.4693877551020408,9.4803338449731389
2018,BROOKLYN,306,14221,1418.3500000000000000,1269.4074074074074074,8.4860729144630139
2018,BROOKLYN,307,5692,1382.4666666666666667,1258.7307692307692308,15.0824796891557753
2018,BROOKLYN,308,5893,1391.5400000000000000,1319.2750000000000000,11.1244223857607393
2018,BROOKLYN,309,4029,1339.6666666666666667,1210.1176470588235294,11.4407630522088353
2018,BROOKLYN,310,15476,1451.3571428571428571,1373.5384615384615385,5.3908291294787220
2018,BROOKLYN,311,7880,1413.2857142857142857,1305.6500000000000000,11.1605802264919201
2018,BROOKLYN,312,9894,1374.2272727272727273,1242.5666666666666667,7.8230456852791878
2018,BROOKLYN,313,2119,1380.9090909090909091,1090.6875000000000000,9.3505007153075823
2018,BROOKLYN,314,6116,1379.2173913043478261,1248.8500000000000000,9.5601317957166392
2018,BROOKLYN,315,8116,1345.5000000000000000,1238.7428571428571429,7.2592271488729254
2018,BROOKLYN,316,4163,1350.0909090909090909,1204.2000000000000000,8.9838203332528375
2018,BROOKLYN,317,9512,1343.7115384615384615,1176.1111111111111111,9.5576109936575053
2018,BROOKLYN,318,12218,1376.1176470588235294,1212.3103448275862069,5.3481615233092580
2018,BROOKLYN,355,12,,,3.0000000000000000
2018,BROOKLYN,356,2,,,1.00000000000000000000
2018,BROOKLYN,,2704,1346.8208333333333333,,2.7585431654676259
2018,MANHATTAN,101,1593,1350.0689655172413793,1190.4090909090909091,6.5428388746803069
2018,MANHATTAN,102,4410,1342.1639344262295082,1208.2962962962962963,10.4053805472522419
2018,MANHATTAN,103,5193,1347.5250000000000000,1263.6111111111111111,30.9906121650694309
2018,MANHATTAN,104,4404,1354.1470588235294118,1246.8709677419354839,8.3144164759725400
2018,MANHATTAN,105,2473,1388.8888888888888889,1319.7200000000000000,10.8994276369582993
2018,MANHATTAN,106,2617,1298.1111111111111111,1195.0000000000000000,6.1465948441708349
2018,MANHATTAN,107,4140,1386.3333333333333333,1278.9090909090909091,5.2028668610301263
2018,MANHATTAN,108,4175,1344.9393939393939394,1241.7037037037037037,7.0507001448575567
2018,MANHATTAN,109,1935,1316.4375000000000000,1139.6250000000000000,9.2256383533090151
2018,MANHATTAN,110,3127,1354.2857142857142857,1239.3333333333333333,8.1797353985156502
2018,MANHATTAN,111,1853,1288.0000000000000000,1127.5000000000000000,7.4375343973582829
2018,MANHATTAN,112,2366,1360.7567567567567568,1221.6250000000000000,12.1777586947187634
2018,MANHATTAN,164,2,1567.0000000000000000,,3.0000000000000000
2018,MANHATTAN,208,21,,,15.7142857142857143
2018,MANHATTAN,,1119,1373.0297397769516729,,2.4082352941176471
2018,QUEENS,401,9013,1341.0581395348837209,1198.8765432098765432,8.5049848773384116
2018,QUEENS,402,3744,1328.0769230769230769,1158.8500000000000000,7.6546530392684239
2018,QUEENS,403,3849,1340.7586206896551724,1215.8518518518518519,4.8170157068062827
2018,QUEENS,404,3102,1323.8333333333333333,1155.2173913043478261,7.7047526041666667
2018,QUEENS,405,16787,1356.6071428571428571,1283.5200000000000000,4.9167014738349544
2018,QUEENS,406,3304,1391.5000000000000000,1151.0000000000000000,3.8213204118715930
2018,QUEENS,407,12702,1344.9841269841269841,1178.0212765957446809,5.9952527889864704
2018,QUEENS,408,6841,1354.5312500000000000,1212.9565217391304348,4.0920840064620355
2018,QUEENS,409,9798,1344.1000000000000000,1201.3181818181818182,5.6053549446040213
2018,QUEENS,410,14983,1289.0697674418604651,1106.7058823529411765,4.3637215528781794
2018,QUEENS,411,11772,1397.1666666666666667,866.5000000000000000,8.0611082780894102
2018,QUEENS,412,14600,1322.9375000000000000,1124.4315789473684211,5.4518221976808393
2018,QUEENS,413,13486,1334.0476190476190476,1251.8125000000000000,4.4432231711845525
2018,QUEENS,414,5279,1409.3076923076923077,1318.0000000000000000,6.1236232434485378
2018,QUEENS,480,1,,,0.00000000000000000000
2018,QUEENS,481,5,,,4.8000000000000000
2018,QUEENS,482,8,,,1.00000000000000000000
2018,QUEENS,483,1,,,4.0000000000000000
2018,QUEENS,484,4,,,45.5000000000000000
2018,QUEENS,,2558,1299.8329238329238329,1151.0000000000000000,2.3110181311018131
2018,STATEN ISLAND,501,15890,1428.4375000000000000,1238.7500000000000000,3.9514930074335391
2018,STATEN ISLAND,502,11341,1495.5200000000000000,1522.0000000000000000,3.3960763520678685
2018,STATEN ISLAND,503,16365,1484.0500000000000000,1233.0000000000000000,3.3678189048638727
2018,STATEN ISLAND,595,14,,,1.5000000000000000
2018,STATEN ISLAND,,1196,1390.0000000000000000,,2.0688497061293031
2018,Unspecified,,7,,,2.8571428571428571
2018,,,739,,,1.2706359945872801
2019,BRONX,201,1656,934.2800000000000000,712.6233766233766234,25.7583547557840617
2019,BRONX,202,1181,955.3978494623655914,744.0952380952380952,35.7343750000000000
2019,BRONX,203,1458,987.6250000000000000,763.1578947368421053,16.1753155680224404
2019,BRONX,204,1384,918.2826086956521739,670.4675324675324675,23.1811145510835913
2019,BRONX,205,1215,958.9009900990099010,833.5384615384615385,32.9039497307001795
2019,BRONX,206,1764,970.7634408602150538,837.0857142857142857,32.4805505685218432
2019,BRONX,207,1281,977.3095238095238095,874.7666666666666667,22.8926553672316384
2019,BRONX,208,1353,995.7500000000000000,644.9090909090909091,8.1595824011931394
2019,BRONX,209,2696,967.9431818181818182,751.2200000000000000,17.6798312883435583
2019,BRONX,210,3590,975.1600000000000000,637.5555555555555556,6.4474053295932679
2019,BRONX,211,2514,954.7183098591549296,708.6935483870967742,12.6639377814162914
2019,BRONX,212,5228,976.6355140186915888,838.7191011235955056,13.0402265182581527
2019,BRONX,226,17,1098.0000000000000000,49.0000000000000000,2.3750000000000000
2019,BRONX,227,3,1091.0000000000000000,49.0000000000000000,124.5000000000000000
2019,BRONX,228,6,,,0.50000000000000000000
2019,BRONX,401,918,,,0.62200435729847494553
2019,BRONX,,355,1065.0782608695652174,906.6666666666666667,111.4000000000000000
2019,BROOKLYN,301,8887,937.6532258064516129,757.7250000000000000,27.5163828537874339
2019,BROOKLYN,302,4176,988.2280701754385965,815.0937500000000000,12.1405680990531682
2019,BROOKLYN,303,8465,914.6332046332046332,708.4008620689655172,21.9281013892273946
2019,BROOKLYN,304,5230,948.3962962962962963,789.3981900452488688,31.0296370967741935
2019,BROOKLYN,305,7990,928.2362637362637363,725.3333333333333333,17.1950563524590164
2019,BROOKLYN,306,7954,954.3921568627450980,624.7666666666666667,9.7489560926230545
2019,BROOKLYN,307,4220,985.6086956521739130,821.7714285714285714,19.1621945376137997
2019,BROOKLYN,308,3985,921.4678899082568807,728.3894736842105263,14.2574819401444788
2019,BROOKLYN,309,2698,909.0674157303370787,725.7792207792207792,13.8673821387504791
2019,BROOKLYN,310,6551,950.3448275862068966,568.2222222222222222,9.8736583869978534
2019,BROOKLYN,311,5660,966.5344827586206897,728.9534883720930233,12.3912888254194930
2019,BROOKLYN,312,7482,960.4153846153846154,775.9545454545454545,8.1690710529863826
2019,BROOKLYN,313,1566,1103.3333333333333333,1053.6666666666666667,8.8189379398592450
2019,BROOKLYN,314,4936,918.9452736318407960,737.5055555555555556,20.5277719112988384
2019,BROOKLYN,315,5961,930.3076923076923077,670.4000000000000000,11.5578358208955224
2019,BROOKLYN,316,2978,931.7241379310344828,667.6956521739130435,15.1670702179176755
2019,BROOKLYN,317,6573,926.8714285714285714,689.1570247933884298,15.4808021140991761
2019,BROOKLYN,318,9431,997.7500000000000000,758.2926829268292683,10.0427213499946598
2019,BROOKLYN,355,9,1015.0000000000000000,,13.6250000000000000
2019,BROOKLYN,,468,1021.6143790849673203,823.3333333333333333,84.0000000000000000
2019,MANHATTAN,101,1265,1037.0512820512820513,793.1935483870967742,12.3523654159869494
2019,MANHATTAN,102,3214,942.7395833333333333,790.4886363636363636,25.5365618986529827
2019,MANHATTAN,103,4520,941.6460481099656357,658.1370967741935484,47.6112556159848664
2019,MANHATTAN,104,2755,953.6875000000000000,724.5396825396825397,14.2246728971962617
2019,MANHATTAN,105,1772,988.7209302325581395,783.8648648648648649,20.7715442452284558
2019,MANHATTAN,106,1876,927.5263157894736842,508.8611111111111111,10.3879216539717084
2019,MANHATTAN,107,2759,1019.0000000000000000,757.2857142857142857,10.1576265016381507
2019,MANHATTAN,108,3064,978.7727272727272727,802.9444444444444444,11.7781065088757396
2019,MANHATTAN,109,1290,1004.0370370370370370,794.5238095238095238,22.0665083135391924
2019,MANHATTAN,110,2447,932.4705882352941176,796.7142857142857143,18.1711185308848080
2019,MANHATTAN,111,1217,1046.8148148148148148,910.2272727272727273,16.3033613445378151
2019,MANHATTAN,112,2181,999.5178571428571429,793.3829787234042553,30.1383529411764706
2019,MANHATTAN,208,11,,,43.9090909090909091
2019,MANHATTAN,,346,1063.9497041420118343,,133.1250000000000000
2019,QUEENS,401,5798,917.5275590551181102,551.7899159663865546,9.3149356374537119
2019,QUEENS,402,2491,911.7297297297297297,528.8461538461538462,14.3338849813818784
2019,QUEENS,403,2995,932.1860465116279070,670.4358974358974359,18.8709349593495935
2019,QUEENS,404,2425,956.1410256410256410,722.3793103448275862,16.8432040903280784
2019,QUEENS,405,10518,1013.1000000000000000,807.0000000000000000,6.4684100019087612
2019,QUEENS,406,2431,992.6500000000000000,860.6428571428571429,8.5723766072169224
2019,QUEENS,407,7527,939.1587301587301587,688.2916666666666667,9.1086548767416935
2019,QUEENS,408,4109,958.9487179487179487,501.9565217391304348,4.8567567567567568
2019,QUEENS,409,7037,958.3013698630136986,735.3962264150943396,11.0997989661114302
2019,QUEENS,410,6987,917.7272727272727273,478.5000000000000000,5.0432844406097210
2019,QUEENS,411,4990,1009.5909090909090909,770.9000000000000000,5.9961755233494364
2019,QUEENS,412,9619,933.1447368421052632,530.1219512195121951,5.9937678250765818
2019,QUEENS,413,9055,959.8571428571428571,582.2258064516129032,4.5280150893154333
2019,QUEENS,414,3393,1046.3636363636363636,778.0000000000000000,6.0563630970038564
2019,QUEENS,481,7,1022.0000000000000000,428.5000000000000000,67.4000000000000000
2019,QUEENS,482,8,,,1.7500000000000000
2019,QUEENS,484,1,,,1.00000000000000000000
2019,QUEENS,,635,966.8374384236453202,,-3.0698689956331878
2019,STATEN ISLAND,501,11167,1035.7580645161290323,936.4000000000000000,5.6022512381809995
2019,STATEN ISLAND,502,7720,1015.5600000000000000,516.2500000000000000,3.5317738791423002
2019,STATEN ISLAND,503,11773,1039.9411764705882353,918.8000000000000000,3.1644944203083738
2019,STATEN ISLAND,595,1,,,1.00000000000000000000
2019,STATEN ISLAND,,6,1094.4000000000000000,,2.0000000000000000
2019,Unspecified,,124,940.6923076923076923,794.0000000000000000,2.0180180180180180
2019,,,1778,,,1.7362204724409449
2020,BRONX,201,801,752.5333333333333333,283.0000000000000000,15.9487179487179487
2020,BRONX,202,612,819.5666666666666667,577.1481481481481481,28.7714776632302405
2020,BRONX,203,1025,798.3243243243243243,479.7666666666666667,10.7985829959514170
2020,BRONX,204,1126,611.2500000000000000,361.8000000000000000,8.5666666666666667
2020,BRONX,205,763,639.4375000000000000,244.7500000000000000,16.1887550200803213
2020,BRONX,206,929,707.9166666666666667,624.1250000000000000,11.3118865866957470
2020,BRONX,207,911,766.2222222222222222,673.8000000000000000,17.5984162895927602
2020,BRONX,208,1078,689.8666666666666667,457.8888888888888889,9.1166509877704610
2020,BRONX,209,1537,650.9800000000000000,486.9545454545454545,11.9798251513113652
2020,BRONX,210,1760,535.2564102564102564,363.2000000000000000,5.8535735037768739
2020,BRONX,211,1245,596.5714285714285714,39.3333333333333333,9.0923202614379085
2020,BRONX,212,2500,667.3492063492063492,290.0666666666666667,9.3344275748871563
2020,BRONX,226,3,,,0.33333333333333333333
2020,BRONX,227,3,503.0000000000000000,,273.0000000000000000
2020,BRONX,401,902,,,0.78381374722838137472
2020,BRONX,,81,737.3548387096774194,326.0000000000000000,18.1600000000000000
2020,BROOKLYN,301,2867,767.2613636363636364,266.8113207547169811,41.7127461910070606
2020,BROOKLYN,302,1062,786.0434782608695652,454.4390243902439024,39.8100393700787402
2020,BROOKLYN,303,3116,809.6166666666666667,489.0686274509803922,35.2086114819759680
2020,BROOKLYN,304,1636,781.6393442622950820,344.3980582524271845,72.2562747688243065
2020,BROOKLYN,305,3710,794.3181818181818182,577.4838709677419355,15.5711111111111111
2020,BROOKLYN,306,1634,774.8780487804878049,302.5135135135135135,28.3735091023226616
2020,BROOKLYN,307,1454,782.3873873873873874,361.7889908256880734,76.4422933730454207
2020,BROOKLYN,308,1372,796.1428571428571429,474.4062500000000000,37.7382198952879581
2020,BROOKLYN,309,1064,755.6511627906976744,526.0666666666666667,29.2938295788442703
2020,BROOKLYN,310,1568,741.4482758620689655,385.8181818181818182,23.2657569850552307
2020,BROOKLYN,311,2223,764.7926829268292683,408.2083333333333333,26.1784212984586642
2020,BROOKLYN,312,3333,734.0506329113924051,338.2950819672131148,18.9038106945298095
2020,BROOKLYN,313,769,700.5882352941176471,291.6153846153846154,19.6276595744680851
2020,BROOKLYN,314,2393,757.2289156626506024,368.9687500000000000,24.3502164502164502
2020,BROOKLYN,315,2662,736.7333333333333333,407.5806451612903226,13.5166220863584257
2020,BROOKLYN,316,1167,756.0833333333333333,473.1851851851851852,17.9593280282935455
2020,BROOKLYN,317,2950,802.7142857142857143,438.8500000000000000,16.5542916235780765
2020,BROOKLYN,318,4001,731.2765957446808511,316.0769230769230769,9.8571067273646940
2020,BROOKLYN,355,9,503.0000000000000000,,3.5000000000000000
2020,BROOKLYN,356,2,,,15.5000000000000000
2020,BROOKLYN,,308,786.2755555555555556,560.0000000000000000,20.0361445783132530
2020,MANHATTAN,101,424,778.3636363636363636,144.4444444444444444,24.0373134328358209
2020,MANHATTAN,102,1090,800.7894736842105263,524.6346153846153846,30.9912875121006776
2020,MANHATTAN,103,1234,766.7525773195876289,397.8554216867469880,76.4626209322779244
2020,MANHATTAN,104,944,821.1333333333333333,548.8840579710144928,36.8676639815880322
2020,MANHATTAN,105,612,820.1643835616438356,494.4754098360655738,59.1224489795918367
2020,MANHATTAN,106,550,786.2666666666666667,420.4102564102564103,39.9504950495049505
2020,MANHATTAN,107,839,714.3750000000000000,357.5000000000000000,18.8663426488456865
2020,MANHATTAN,108,745,723.2285714285714286,62.4642857142857143,23.8661971830985915
2020,MANHATTAN,109,462,733.9130434782608696,258.3809523809523810,36.3143507972665148
2020,MANHATTAN,110,1129,793.7916666666666667,437.4285714285714286,30.3972850678733032
2020,MANHATTAN,111,668,754.9583333333333333,372.1052631578947368,34.9870967741935484
2020,MANHATTAN,112,980,730.9333333333333333,344.5454545454545455,17.8957894736842105
2020,MANHATTAN,164,4,,,3.5000000000000000
2020,MANHATTAN,208,4,815.0000000000000000,37.0000000000000000,6.6666666666666667
2020,MANHATTAN,,130,775.7857142857142857,,45.8695652173913043
2020,QUEENS,401,1649,712.9375000000000000,322.2380952380952381,22.9882498453927025
2020,QUEENS,402,1041,715.6451612903225806,224.0833333333333333,18.0603960396039604
2020,QUEENS,403,1385,717.0714285714285714,365.7142857142857143,22.5534266764922623
2020,QUEENS,404,982,702.6666666666666667,311.0476190476190476,19.4065126050420168
2020,QUEENS,405,2977,637.2500000000000000,-9.3846153846153846,14.0481392966882895
2020,QUEENS,406,797,602.0833333333333333,413.5000000000000000,11.6420382165605096
2020,QUEENS,407,2659,630.2380952380952381,260.2000000000000000,12.2556362246847535
2020,QUEENS,408,1821,557.5454545454545455,134.0000000000000000,7.6586992773763202
2020,QUEENS,409,2359,755.4827586206896552,282.7200000000000000,7.8141630901287554
2020,QUEENS,410,2538,599.8695652173913043,308.0000000000000000,6.6027833001988072
2020,QUEENS,411,1413,628.9615384615384615,314.5454545454545455,8.3561643835616438
2020,QUEENS,412,6235,613.1521739130434783,528.2000000000000000,8.9489416707060915
2020,QUEENS,413,4099,572.5000000000000000,454.2500000000000000,7.2246501350356003
2020,QUEENS,414,1353,605.4500000000000000,154.4000000000000000,8.6436609152288072
2020,QUEENS,480,3,,,1.3333333333333333
2020,QUEENS,481,7,,,19.1428571428571429
2020,QUEENS,482,1,,,0.00000000000000000000
2020,QUEENS,484,2,,,23.0000000000000000
2020,QUEENS,,101,661.3902439024390244,794.0000000000000000,22.3500000000000000
2020,STATEN ISLAND,501,5338,563.4880952380952381,330.0769230769230769,13.2164065473924629
2020,STATEN ISLAND,502,2837,552.6129032258064516,356.0000000000000000,7.6742694226657163
2020,STATEN ISLAND,503,5344,552.9122807017543860,200.0000000000000000,10.9035369774919614
2020,STATEN ISLAND,595,4,,,1.00000000000000000000
2020,STATEN ISLAND,,27,537.1666666666666667,,19.0476190476190476
2020,Unspecified,,96,836.6666666666666667,794.0000000000000000,2.9354838709677419
2020,,,4984,665.0000000000000000,,8.1065623118603251
2021,BRONX,201,1595,288.6097560975609756,21.4782608695652174,3.4433719433719434
2021,BRONX,202,1031,243.1428571428571429,94.5625000000000000,-40.1034136546184739
2021,BRONX,203,1548,280.8250000000000000,110.5000000000000000,4.2002652519893899
2021,BRONX,204,1884,266.6388888888888889,102.0689655172413793,3.2676600441501104
2021,BRONX,205,1425,207.1980198019801980,66.9855072463768116,4.5883685800604230
2021,BRONX,206,2135,194.7241379310344828,79.3488372093023256,6.0467019740009629
2021,BRONX,207,1984,216.8909090909090909,80.8500000000000000,4.0222913426645931
2021,BRONX,208,1610,297.4871794871794872,94.5263157894736842,4.0789306174411203
2021,BRONX,209,2666,249.0641025641025641,77.1764705882352941,4.0942812982998454
2021,BRONX,210,2889,337.7187500000000000,178.4827586206896552,4.2063716814159292
2021,BRONX,211,1953,240.6701030927835052,96.7428571428571429,3.7855603448275862
2021,BRONX,212,4416,243.7733333333333333,95.9736842105263158,2.8772172310527528
2021,BRONX,226,5,,,12.4000000000000000
2021,BRONX,227,2,218.0000000000000000,,2.0000000000000000
2021,BRONX,228,12,189.0000000000000000,,2.7000000000000000
2021,BRONX,401,434,,,1.4723502304147465
2021,BRONX,,167,307.5454545454545455,111.0000000000000000,7.7517241379310345
2021,BROOKLYN,301,5109,253.2065727699530516,109.3459459459459459,8.0392156862745098
2021,BROOKLYN,302,2258,249.2125000000000000,60.7313432835820896,9.9044995408631772
2021,BROOKLYN,303,6141,220.5992366412213740,72.9385964912280702,7.9518625616601463
2021,BROOKLYN,304,2822,252.4778761061946903,87.2371134020618557,6.8124769287559985
2021,BROOKLYN,305,6713,281.6071428571428571,78.9069767441860465,6.2472234900349916
2021,BROOKLYN,306,3559,254.8019801980198020,65.3150684931506849,6.0167727009832273
2021,BROOKLYN,307,2780,225.6708463949843260,51.0769230769230769,7.0751726940268184
2021,BROOKLYN,308,2650,247.4216867469879518,56.5833333333333333,7.2804830541488118
2021,BROOKLYN,309,2422,246.4789915966386555,46.1573033707865169,7.0937907077724707
2021,BROOKLYN,310,3700,241.4568965517241379,14.4086021505376344,5.9062500000000000
2021,BROOKLYN,311,4077,203.5932835820895522,49.9073170731707317,5.7180362299816225
2021,BROOKLYN,312,5880,263.3251533742331288,56.5491803278688525,6.2760188910267623
2021,BROOKLYN,313,1534,259.2280701754385965,54.1764705882352941,7.2694651320243737
2021,BROOKLYN,314,4318,304.0131578947368421,47.9743589743589744,5.4750117868929750
2021,BROOKLYN,315,4848,307.2131147540983607,43.7619047619047619,6.3901819720694033
2021,BROOKLYN,316,2313,257.4384615384615385,88.0000000000000000,4.5561154374713697
2021,BROOKLYN,317,4900,231.0335570469798658,45.2523364485981308,5.6057672069038097
2021,BROOKLYN,318,6643,294.0756302521008403,57.9062500000000000,4.7811158798283262
2021,BROOKLYN,355,16,196.0000000000000000,,9.6000000000000000
2021,BROOKLYN,356,5,,,10.6000000000000000
2021,BROOKLYN,,587,289.8872180451127820,150.0000000000000000,16.2775330396475771
2021,MANHATTAN,101,787,304.9166666666666667,38.2666666666666667,5.9567496723460026
2021,MANHATTAN,102,2153,215.3125000000000000,20.0487804878048780,7.2054320987654321
2021,MANHATTAN,103,2320,219.6577540106951872,40.5941176470588235,9.5532114392873887
2021,MANHATTAN,104,2027,271.6666666666666667,48.7714285714285714,7.8274647887323944
2021,MANHATTAN,105,1092,301.6666666666666667,84.7333333333333333,6.8888888888888889
2021,MANHATTAN,106,1238,314.0952380952380952,12.3846153846153846,6.4658997534921939
2021,MANHATTAN,107,2039,330.5909090909090909,-15.0909090909090909,8.5250371839365394
2021,MANHATTAN,108,1555,313.6428571428571429,17.5500000000000000,9.5291421087098887
2021,MANHATTAN,109,935,213.0322580645161290,58.8461538461538462,5.2986725663716814
2021,MANHATTAN,110,2592,253.3207547169811321,75.4468085106382979,8.1162510056315366
2021,MANHATTAN,111,1711,291.3181818181818182,77.5714285714285714,11.1936056838365897
2021,MANHATTAN,112,1859,332.6250000000000000,93.2857142857142857,7.3073569482288828
2021,MANHATTAN,164,11,,,6.7272727272727273
2021,MANHATTAN,208,17,,,12.3529411764705882
2021,MANHATTAN,,178,327.5789473684210526,,22.1572327044025157
2021,QUEENS,401,4460,241.5824175824175824,48.8986486486486486,3.3118279569892473
2021,QUEENS,402,2437,249.5797101449275362,24.6261682242990654,5.3183993040452371
2021,QUEENS,403,2851,249.9054054054054054,22.2377049180327869,5.1017388087310396
2021,QUEENS,404,1966,259.1837837837837838,11.4625850340136054,6.4463784390791690
2021,QUEENS,405,5032,338.7872340425531915,74.1470588235294118,4.7158768732280275
2021,QUEENS,406,1518,367.3888888888888889,-14.5555555555555556,5.0843454790823212
2021,QUEENS,407,5812,339.1746031746031746,41.2456140350877193,3.7798100597959902
2021,QUEENS,408,3305,347.2500000000000000,-5.9411764705882353,5.3197048877958807
2021,QUEENS,409,3718,205.4245283018867925,42.6363636363636364,3.4581949058693245
2021,QUEENS,410,4321,369.3214285714285714,58.3333333333333333,4.0368112543962485
2021,QUEENS,411,3226,415.4893617021276596,54.0000000000000000,7.6454860018873860
2021,QUEENS,412,8893,346.9855769230769231,20.8225806451612903,5.8161197466896949
2021,QUEENS,413,5362,346.9157894736842105,-16.0000000000000000,3.7032466299601291
2021,QUEENS,414,2607,374.6261682242990654,0.55000000000000000000,5.2668000000000000
2021,QUEENS,480,1,,,3.0000000000000000
2021,QUEENS,481,8,,,2.6250000000000000
2021,QUEENS,482,3,191.0000000000000000,,1.00000000000000000000
2021,QUEENS,484,7,,,5.7142857142857143
2021,QUEENS,,257,392.4827586206896552,111.0000000000000000,13.0614035087719298
2021,STATEN ISLAND,501,9531,384.5342465753424658,66.2878787878787879,5.7337988217324896
2021,STATEN ISLAND,502,6482,415.8385416666666667,73.5000000000000000,4.8934817170111288
2021,STATEN ISLAND,503,10822,390.1617647058823529,-8.5000000000000000,2.4202035721144613
2021,STATEN ISLAND,595,2,,,2.5000000000000000
2021,STATEN ISLAND,,55,428.3636363636363636,,13.6818181818181818
2021,Unspecified,,321,198.5000000000000000,,2.5268138801261830
2021,,,896,,,2.1205357142857143
2022,BRONX,201,657,40.0000000000000000,-23.1481481481481481,2.3198707592891761
2022,BRONX,202,437,48.0136986301369863,-29.1967213114754098,2.2747252747252747
2022,BRONX,203,619,50.8421052631578947,-30.6250000000000000,2.5506445672191529
2022,BRONX,204,837,56.6060606060606061,-26.5882352941176471,2.2166018158236057
2022,BRONX,205,656,63.3770491803278689,-27.9780219780219780,2.4250936329588015
2022,BRONX,206,744,56.8048780487804878,-39.7115384615384615,2.6782477341389728
2022,BRONX,207,784,55.8529411764705882,-20.9767441860465116,2.2988826815642458
2022,BRONX,208,748,43.3666666666666667,22.4444444444444444,2.5933147632311978
2022,BRONX,209,838,43.0727272727272727,-35.6875000000000000,2.5006385696040868
2022,BRONX,210,872,31.2586206896551724,-2.5000000000000000,2.7358722358722359
2022,BRONX,211,777,48.5806451612903226,11.6296296296296296,2.5720279720279720
2022,BRONX,212,1759,44.8974358974358974,8.5625000000000000,2.0862581796549673
2022,BRONX,226,8,,,2.7500000000000000
2022,BRONX,227,3,118.0000000000000000,,1.00000000000000000000
2022,BRONX,,116,28.8571428571428571,14.0000000000000000,3.3669724770642202
2022,BROOKLYN,301,2850,61.6643768400392542,-22.4492385786802030,9.3211359912616057
2022,BROOKLYN,302,1207,39.3856502242152466,-28.9512195121951220,14.5020325203252033
2022,BROOKLYN,303,2352,74.2538593481989708,-31.3491735537190083,6.7427925381571509
2022,BROOKLYN,304,1885,70.6502636203866432,-28.0998003992015968,6.5965045592705167
2022,BROOKLYN,305,2867,55.2672672672672673,-27.9886792452830189,4.3502953203089505
2022,BROOKLYN,306,1284,60.8465909090909091,-30.4621848739495798,4.3682310469314079
2022,BROOKLYN,307,1279,81.7438423645320197,-26.8586206896551724,3.5853379152348225
2022,BROOKLYN,308,1249,47.5371179039301310,-31.0454545454545455,7.9558823529411765
2022,BROOKLYN,309,1050,51.0680272108843537,-30.2020202020202020,5.0764119601328904
2022,BROOKLYN,310,1073,66.1677419354838710,-33.4375000000000000,5.3322440087145969
2022,BROOKLYN,311,1588,67.7238805970149254,-24.7333333333333333,6.5409090909090909
2022,BROOKLYN,312,2201,42.4241071428571429,-21.7428571428571429,5.5806777946383409
2022,BROOKLYN,313,601,40.7565217391304348,-15.1882352941176471,5.4197530864197531
2022,BROOKLYN,314,1445,57.5666666666666667,-31.9605263157894737,4.8955465587044534
2022,BROOKLYN,315,1648,29.7953216374269006,-12.3333333333333333,4.6533513879485443
2022,BROOKLYN,316,849,53.6850393700787402,-24.8223684210526316,4.1159663865546218
2022,BROOKLYN,317,1706,54.1933534743202417,-41.0348258706467662,4.7003636363636364
2022,BROOKLYN,318,2025,36.0817610062893082,-11.3896103896103896,3.2770632368703108
2022,BROOKLYN,355,12,68.3333333333333333,,7.3333333333333333
2022,BROOKLYN,,467,63.8604651162790698,-60.6118421052631579,7.1428571428571429
2022,MANHATTAN,101,290,27.5714285714285714,-14.5714285714285714,4.2519083969465649
2022,MANHATTAN,102,922,36.7437500000000000,-10.7362637362637363,6.3293963254593176
2022,MANHATTAN,103,1038,77.1326164874551971,8.3172043010752688,4.4123847167325428
2022,MANHATTAN,104,929,42.1542288557213930,-12.3594771241830065,5.8969780219780220
2022,MANHATTAN,105,507,53.0970873786407767,-25.4146341463414634,4.5891089108910891
2022,MANHATTAN,106,621,49.9171597633136095,-53.1654676258992806,4.7455752212389381
2022,MANHATTAN,107,929,22.5081967213114754,-12.1875000000000000,7.2165898617511521
2022,MANHATTAN,108,751,44.4375000000000000,-54.0666666666666667,5.1296572280178838
2022,MANHATTAN,109,460,30.1176470588235294,-31.8181818181818182,3.3239436619718310
2022,MANHATTAN,110,1048,56.1851851851851852,-9.0769230769230769,5.6627659574468085
2022,MANHATTAN,111,621,49.7608695652173913,-53.2173913043478261,3.5826086956521739
2022,MANHATTAN,112,751,41.4733333333333333,-20.8292682926829268,6.7803660565723794
2022,MANHATTAN,164,2,,,3.0000000000000000
